UniqueCount	AmbigCount
1	80
375	16
0	11
0	1
0	0
0	0
0	0
0	0
3	16
0	6
19	0
0	0
174	30
0	4
50	0
44	1
0	0
290	0
0	2
0	26
0	18
0	3
0	0
0	43
7	0
70	3
14	0
0	3
24	8
0	50
0	3
0	62
0	3
387	0
0	124
0	0
4	0
6	0
27	31
11	0
8	0
0	1
0	2
38	0
1	0
226	0
0	2
21	9
119	6
0	2
0	116
25	123
3	276
19	11
0	54
0	5
0	23
16	8
13	63
0	17
20	1
148	0
63	15
0	3
2	4
22	0
103	616
0	0
34	8
0	3
110	0
96	2
0	0
0	80
1	0
147	1431
240	0
0	3
0	35
39	173
68	18
40	5
56	263
241	0
0	0
235	0
136	15
0	8
2	0
0	0
64	0
63	0
0	1
39	0
2	9
5	8
391	0
11	2
44	13
7	1
0	6
123	0
0	6
2	0
0	0
78	0
11	169
163	3008
0	589
0	4
0	40
1020	0
0	1
2	0
0	47
0	65
41	0
51	0
44	0
1	0
233	0
0	15
0	15
108	234
62	341
1	16
0	405
509	521
2	6
4	179
58	8
892	0
0	0
0	207
1	7
49	31
138	0
107	0
146	0
35	0
67	0
0	9
0	15
0	228
209	0
2	0
34	0
74	0
300	0
387	0
2869	0
0	16
3	616
4	2
1	0
1	1
0	71
0	123
0	23
0	16
18	14
502	0
20	0
0	7
16	0
18	0
5	268
31	10
288	0
0	3
0	22
146	43
0	127
270	228
1	81
3	3
132	0
0	2
0	93
0	0
253	0
0	45
119	0
0	0
100	30
0	1
1	0
0	30
347	0
28	6
4	3
9	0
2	3
26	0
0	18
174	0
216	0
377	4
101	0
0	55
64	0
299	0
0	0
0	6
17	17
64	0
18	21
56	0
0	29
9	6
0	12
0	21
0	33
0	33
0	42
644	1071
78	0
67	0
68	0
1	208
132	986
0	0
17	0
0	28
30	0
48	0
17	156
1	0
1150	263
2	0
164	0
0	1
4	50
46	24
0	14
86	0
21	0
0	26
147	0
0	114
2427	5
108	15
69	0
668	141
69	0
414	0
0	9
0	141
232	0
0	0
74	0
27	99
0	44
15	6
579	0
733	0
94	19
231	0
42	0
913	0
257	0
6	6
0	60
16	114
34	3
0	20
678	0
7	0
0	10
24	0
42	46
0	46
5	0
96	0
0	15
23	0
447	193
60	0
118	1
1382	455
0	23
0	0
110	0
0	5
1	151
64	32
813	0
0	25
38	11
0	4
0	291
0	17
121	0
20	0
0	28
24	0
0	0
232	0
0	3
0	13
0	3
67	3
188	0
0	478
3	0
356	209
30	0
146	7
1090	0
81	0
72	7
109	0
23	2
26	19
17	0
212	0
273	0
51	0
121	50
0	11
41	5
0	231
7	0
7	22
278	0
7	0
0	18
112	0
6	2
0	67
10	0
7	1
0	6
4	2
13	26
71	0
264	0
20	0
27	0
0	10
20	26
0	128
0	68
120	154
0	65
1685	0
80	7
110	0
0	7
1	0
0	3
157	2
0	7
20	93
187	1
23	0
114	0
0	8
17	37
68	0
2	4
32	1
0	37
2	0
0	0
0	19
0	7
0	0
147	0
0	73
282	0
20	0
96	16
0	0
0	11
58	0
2	3
29	0
95	0
0	192
0	467
9	0
232	0
23	46
59	15
0	1
28	1
2	24
1	8
0	52
348	21
0	96
235	0
0	208
53	4
34	0
120	0
65	17
83	0
35	0
0	0
119	0
0	6
60	0
0	0
0	10
0	4
14	0
311	0
0	6
355	0
111	209
0	178
0	180
136	0
0	11
0	2
106	0
274	0
0	15
15	14
799	3
220	0
0	3
95	0
63	0
87	0
0	16
11	0
0	0
297	0
104	0
0	25
7	0
40	0
38	39
0	0
13	12
364	0
73	0
646	0
59	39
0	14
47	0
47	13
1	0
55	0
19	0
20	0
18	1
56	113
61	0
12	3
0	25
0	9
57	5
0	30
230	32
90	42
93	169
7	29
78	0
0	145
0	9
13	0
8	18742
13	1
2	0
10	0
0	0
2	1
0	13
1	0
0	0
1	0
263	180
1	0
75	5
0	986
325	174
0	85
120	0
75	0
0	6
0	10
49	19
0	0
0	0
85	37
0	4
0	17
0	20
92	0
20	0
20	0
137	0
598	0
129	0
61	7
5	385
35	0
0	259
25	125
80	11
128	11
1057	0
139	0
200	0
660	68
148	0
136	125
107	0
0	65
0	121
98	0
414	0
43	17
0	86
3	41
6	0
2	85
0	0
14	285
39	0
22	34
0	7
1	13
7	0
0	10
120	0
119	0
21	8
0	18
0	857
555	0
0	19
103	0
3	0
0	0
0	147
212	0
17	67
59	0
122	0
382	67
78	28
3	0
769	109
12	0
706	0
29	0
0	111
0	12
0	28
0	11
180	0
7	0
0	15
7	1
154	0
4	0
25	99
2	26
0	0
238	29
63	0
0	95
0	1
2	3
5	180
4	19
182	73
0	46
156	0
2	383
276	149
1	20
0	32
79	90
52	20
0	86
0	28
397	0
0	17
0	25
33	68
0	78
81	35
98	20
1419	0
218	410
93	619
30	91
434	46
53	0
0	426
9	14
21	0
0	49
75	0
0	39
0	231
0	2
19	0
5	9
2	0
65	0
0	0
0	0
0	3
0	14
72	43
0	123
0	13
44	0
201	0
0	36
0	86
21	0
0	9
0	14
1	0
0	0
3	32
53	22
0	13
62	37
2	7
543	0
30	442
8	51
503	263
131	0
16	0
0	657
84	0
16	0
0	38
0	65
0	22
97	0
14	6
47	0
371	0
647	0
0	3
0	2
0	71
4	37
0	57
0	23
28	0
162	4
0	0
0	29
0	0
0	0
0	202
0	5
711	0
257	19
40	10
1	1
1	171
0	178
0	9
0	0
15	8
104	0
59	38
59	1
53	29
2	0
0	33
5	0
0	51
733	91
345	6
89	0
0	104
0	0
253	0
147	0
119	0
176	68
18	0
10	105
0	22
0	27
43	35
2	2
0	267
150	0
210	0
0	66
0	3
142	0
361	1805
0	33
0	2
6	0
0	428
75	0
0	2
0	23
21	0
0	14
2387	156
0	104
6	0
0	2
5	7
0	0
24	0
0	0
0	153
157	0
1	9
0	10
0	4
0	27
45	0
134	0
46	0
0	76
0	17
0	125
0	0
0	2
53	0
0	49
0	23
342	1
122	12
4	14
1	0
4	0
0	17
0	0
58	0
112	4
0	3
65	0
74	1
72	0
18	202
57	2
325	33
7	0
14	0
13	0
12	0
100	0
62	0
0	293
121	0
93	0
0	3
689	91
142	0
30	0
126	143
0	0
1	1
224	0
151	0
0	127
71	0
209	0
1	0
0	6
284	0
174	7
414	0
0	67
143	0
562	3
313	0
0	44
99	0
159	3
0	7
287	0
23	4
0	36
6	0
204	0
55	0
2	121
94	0
24	37
161	0
0	6
733	467
8	4
40	158
0	47
458	72
14	15
36	388
195	0
61	4
225	9
41	127
0	26
19	363
0	2
125	21
0	204
7	2
1	0
60	728
520	127
4	38
0	27
84	655
259	104
42	33
0	26
0	15
403	58
49	426
51	36
0	10
50	79
0	958
7	35
4	242
743	22
2	4
0	38
32	15
7	57
0	1
227	30
0	93
0	120
0	37
218	75
184	116
267	157
0	35
173	125
0	479
77	100
0	20
51	33
21	133
5	20
345	169
175	128
3543	1806
0	0
90	193
0	197
3	0
54	255
25	9
3	17
0	4
0	0
334	0
1	4
135	0
176	0
28	0
18	0
43	0
1007	17
2	0
53	0
51	24
56	0
0	21
127	86
0	2
51	0
296	19
245	0
190	0
0	198
0	3
0	0
0	1
8	0
109	293
2	0
135	114
243	1456
1	8
0	93
3	6
17	13
83	0
0	1
0	39
194	0
0	32
10	6
395	857
31	14
60	22
25	1
3	0
148	0
33	1
7	47
17	0
4	0
0	14
42	0
37	0
0	0
10	6
0	3
0	328
1	0
0	7
1	0
226	21
0	2
245	258
0	572
101	46
299	0
560	2
0	10
846	0
30	0
1	50
95	0
97	0
995	516
9	0
1039	0
0	5
1	334
0	9
523	0
0	24
0	24
99	0
41	0
0	239
0	40
0	572
505	1
0	358
0	81
1	715
0	7
0	29
137	22
0	184
0	254
0	22
739	0
0	92
271	142
1286	60
118	5
81	202
0	153
2	5
0	0
17	1
0	3
432	46
242	1299
0	188
0	0
48	81
231	0
65	8
1	0
0	19
51	99
0	0
153	0
0	6
0	22
283	0
33	291
0	45
9	232
0	0
0	19
2	0
4	0
0	202
39	1
15	8
151	0
88	3
127	166
21	0
6	0
0	49
0	6
238	0
353	20
0	21
0	6
5	0
63	43
0	0
124	2
191	0
0	31
0	0
24	10982
5	124
2	17
426	0
103	3540
0	299
0	137
881	0
166	15
0	9
0	47
0	0
0	3
8	0
228	0
157	0
534	0
674	445
244	715
202	0
0	40
841	6
306	47
66	0
270	0
20	0
67	0
43	0
170	0
0	2
602	0
74	157
0	9
0	0
255	3
0	29
4	218
43	1
220	0
47	0
0	353
787	366
130	170
0	406
0	85
0	7
17	151
52	42
126	334
22	19
17	9
20	155
3	9
1460	243
0	1
194	0
127	57
42	9
0	24
0	3
295	0
0	158
0	15
0	1
0	25
0	133
18	1
1	1
14	0
65	0
16	0
0	67
0	378
0	28
12	32
3	0
143	0
1060	0
15	0
386	0
24	1
144	0
8	45
378	0
575	21
216	39
13	1
1756	0
0	6
161	0
35	0
6	0
221	0
39	0
0	0
19	0
323	81
0	15
14	329
30	0
499	0
0	148
24	0
171	49
3	5
2	4
59	92
0	39
0	247
19	0
0	168
57	0
0	0
9	13
0	237
5	0
0	1
1058	0
47	0
2	0
10	21
2	0
0	0
29	0
2	0
0	82
76	5
0	4
0	439
94	0
16	10
0	154
0	16
0	0
1	143
0	120
65	0
15	0
0	267
0	0
2	1
78	5
0	20
1	19
0	0
81	0
11	21
0	0
13	151
7	9
0	32
3	8
5	26
0	265
13	99
183	0
20	0
1	47
47	45
0	9
205	260
967	378
14340	1299
305	466
333	8
0	178
0	2
613	247
0	44
0	137
50	194
97	0
284	246
27	110
31	0
0	18
1	35
2245	21
8	50
66	0
0	34
235	0
163	0
49	0
729	0
107	5
114	0
13	135
0	336
681	0
12	0
8	0
231	0
3	37
0	20
719	0
656	24
0	5
575	8
655	0
0	21
144	0
159	0
1197	267
0	0
42	0
352	0
210	0
45	421
91	0
182	10
14	9
0	63
1	0
15	10
0	16
14	0
0	27
3	44
0	1
118	138
0	16
247	0
2	1
0	0
965	0
0	41
3134	0
71	0
205	1
814	0
13	20
0	25
33	0
0	191
3	6
0	61
1	0
0	6
0	52
229	0
671	3
0	41
71	0
0	8
0	13
1	60
257	165
539	0
466	165
133	0
23	138
0	40
0	36
143	0
155	26
237	0
0	37
0	5
0	23
0	27
0	0
90	16
894	0
91	52
22	0
0	5
0	18
53	21
37	0
0	29
76	20
146	0
57	0
413	11
168	0
0	32
57	31
285	26
36	0
24	1339
986	0
0	331
9723	1339
0	31
157	50
21	0
4	28
8	0
0	56
0	5
0	25
2	1
90	0
1153	140
104	1
435	0
34	4
0	71
724	103
3	0
87	0
0	15
123	140
0	22
344	1
0	88
32	0
23	0
3	0
0	3
134	0
22	0
0	46
205	10
305	3
3	21
622	19
5	3
0	13
1	0
0	49
0	475
0	2723
102	81
23	0
81	0
112	0
0	0
0	1
202	0
0	11
19	2410
0	101
0	168
0	80
97	0
20	0
82	0
131	0
1	5
0	1
6	0
0	34
557	0
0	36
0	19
680	0
160	110
0	57
47	0
111	0
300	24
2	7
138	0
0	0
525	244
0	29
1335	19
0	3
0	797
233	0
11	12
0	7
1	0
40	85
1	0
126	0
4	149
23	32
19	8
0	25
16	26
0	85
0	227
0	17
0	3
1575	6
0	26
69	0
0	35
0	1
265	0
206	13
198	0
127	0
9	58
197	58
707	92
137	1
90	0
231	0
0	27
0	1
0	44
217	2
0	7
10	0
172	0
2	11
66	18
87	34
123	9
0	0
9	26
8	100
0	0
28	9
95	12
79	0
10	1
5	12
70	41
4	100
11	58
3	27
365	40
0	2
634	0
0	125
203	10
12	0
135	0
0	0
441	0
522	0
0	86
0	39
0	189
22	0
16	79
49	0
0	0
0	0
0	44
18	0
27	0
139	0
0	4
1	8
13	0
0	392
59	0
55	19
54	0
0	33
0	0
0	40
708	0
27	0
0	31
0	0
129	0
0	28
17	8
33	84
30	0
14	10
0	0
0	8
204	18
0	3
0	35
0	1
0	10
0	19
85	23
0	0
0	16
18	0
0	15
86	0
387	24
21	6
0	62
0	10
0	2
15	0
0	25
0	1
34	0
0	25
38	2
25	0
0	35
0	15
179	8
527	813
235	0
59	103
93	0
0	0
156	3
127	0
0	77
784	183
0	9
415	300
0	175
53	0
0	66
666	3
0	240
0	60
0	0
0	17
0	7
84	0
0	60
204	12
248	4
762	0
206	0
4	0
0	391
162	60
0	25
0	5
5	40
7	185
10	52
9	22
1	1
0	73
110	0
577	109
157	0
0	2
242	723
155	136
142	0
1	2089
704	249
640	341
95	25
0	813
80	0
184	23
68	38
0	83
36	0
134	39
7	0
0	11
0	0
25	318
9	159
155	0
112	88
24	196
1	17
17	30
85	206
102	118
39	19
3	0
0	39
0	24
80	50
4	71
0	1
7	8
145	0
92	0
2	0
0	21
0	34
469	2
0	24
0	12
0	29
0	7
0	370
