UniqueCount	AmbigCount
0	60
0	86
23	101
65	0
98	171
17	53
14	0
0	15
1	40
2728	6
6	63
87	0
0	25
92	0
87	1
49	0
471	0
86	7
49	0
11	121
0	215
406	0
48	11
20	11
269	0
17	91
0	39
558	0
642	46
0	4
364	10
559	0
0	6
62	0
203	0
981	304
0	2
77	0
478	0
280	0
89	593
122	0
257	6
18	11
0	42
2	0
15	6
0	38
4	0
0	31
3	87
0	0
169	120
0	29
123	0
0	2
0	1
611	0
0	183
3518	0
111	0
369	0
1216	0
20	25
0	23
41	1
4	302
13	25
0	110
1	0
0	17
0	83
382	0
432	1
0	26
43	0
0	20
0	17
12	137
255	82
812	0
941	82
177	0
29	120
0	68
0	83
270	0
273	43
327	0
0	218
0	24
0	32
0	19
3	0
176	38
659	0
85	82
11	0
0	44
0	14
94	23
71	0
0	99
75	23
275	0
29	0
759	11
190	0
0	23
123	42
320	32
51	0
9	1192
1278	0
0	430
16286	1192
0	43
245	44
42	0
1	57
11	0
0	118
0	12
1	13
3	1
168	0
1954	242
120	1
501	0
93	3
0	92
1216	189
3	0
106	0
0	27
137	242
0	36
470	0
0	339
65	0
13	0
1	0
0	3
240	0
27	0
0	46
261	19
544	3
5	30
872	15
6	5
0	19
2	0
0	39
0	611
0	4104
90	114
19	0
98	0
192	4
0	2
0	0
178	0
0	43
24	3585
0	209
0	245
0	150
224	0
34	0
126	0
260	0
19	24
0	1
13	0
0	16
1144	0
0	219
0	30
715	0
223	124
0	119
93	0
165	0
425	27
11	11
187	0
0	3
281	218
0	41
891	33
0	0
0	780
428	0
19	20
0	9
39	0
64	174
20	0
214	0
6	337
35	55
29	20
0	21
21	24
0	67
0	303
0	24
0	5
1532	2
0	43
278	0
0	55
2	1
212	0
259	11
258	0
196	0
18	60
290	60
1093	120
166	0
108	0
359	0
0	13
0	0
0	69
503	4
0	22
22	0
242	0
5	11
179	67
107	42
181	21
0	0
39	39
19	157
0	3
81	12
102	30
129	0
14	0
8	30
103	56
7	157
26	146
25	46
419	24
0	8
708	0
0	204
240	9
36	0
142	0
0	3
550	0
1289	0
0	85
0	87
0	390
25	0
11	129
87	0
1	0
0	0
0	73
11	0
37	0
202	0
0	7
1	30
10	0
0	683
58	0
103	27
77	0
0	40
0	14
0	74
1002	0
86	0
0	21
0	1
266	0
0	49
15	15
25	82
79	0
9	11
0	0
0	15
352	31
0	3
0	25
0	4
0	18
0	27
94	20
0	6
0	54
33	0
0	11
86	0
569	27
27	3
0	107
0	12
0	9
21	0
0	54
0	9
9	2
0	22
55	5
17	0
0	42
0	12
183	16
545	491
552	0
124	189
124	0
0	0
229	3
155	0
0	144
367	43
0	11
478	307
0	184
34	0
0	98
406	0
0	251
0	192
2	0
0	23
0	3
118	0
0	59
244	15
359	9
1162	0
359	0
23	0
0	1138
285	137
0	37
0	13
3	36
5	54
10	77
14	21
1	1
0	103
162	0
402	73
317	0
0	0
173	1033
215	257
113	0
6	3292
1085	236
443	450
105	62
0	485
53	0
350	73
117	60
2	90
14	0
193	48
7	3
0	42
0	0
66	363
8	188
176	0
156	121
16	196
1	33
22	102
242	408
164	145
65	26
2	2
0	79
0	34
101	67
20	78
0	0
18	17
184	0
51	0
3	0
0	78
0	92
428	0
0	29
0	18
0	32
1	16
0	466
46	38
515	961
0	13
114	0
115	5
5	961
8	0
27	0
358	14
0	122
1579	0
0	18
31	15
0	34
27	0
0	203
454	78
0	178
0	183
0	79
0	68
0	15
10	1
195	7
50	0
85	0
0	45
0	23
0	38
9	187
576	0
19	168
265	1
208	15
0	1
129	4
69	0
149	134
0	164
15	8
0	1
1635	0
256	0
0	2
3	2
44	476
11	0
246	0
0	33
0	12
0	205
298	19
101	29
34	0
149	0
6	19
1	0
149	0
0	527
51	169
22	0
0	36
41	0
0	43
62	0
6	23
74	0
24	0
7	2
240	0
9	22
331	0
0	17
0	344
0	376
0	58
123	0
0	7
0	2
0	9
0	5
65	0
200	37
0	40
32	9
0	26
0	13
291	0
0	41
0	218
0	31
4	7
2	3
10	145
288	7
1057	320
0	121
250	2
0	37
521	0
0	125
19	14
54	0
0	3
0	25
121	0
0	40
0	31
781	0
27	0
290	0
7	37
0	284
0	42
121	22
11	0
222	0
88	6
4	5
0	48
0	33
0	0
727	6
37	0
0	58
51	302
151	0
0	8
0	0
260	0
6	10
617	145
178	10
0	13
112	3
15	60
0	5
0	9
0	6
10	41
2392	1077
21	149
11	9
0	11
39	0
39	16
267	0
39	0
188	0
0	71
69	123
7296	707
7	27
0	48
36	2
62	51
26	111
159	20
176	20
0	36
78	34
23	102
114	118
23	395
174	1007
88	20
4	16
1	12
0	73
0	53
682	748
1	1
0	35
287	0
31	152
351	80
24	50
2	26
0	92
2	2399
26	0
7	37
220	215
1	155
23	20
0	8
0	23
14	140
59	242
0	0
0	0
234	45
106	368
187	118
2	132
16	60
0	65
1	13
4	545
7	7
326	267
0	40
173	68
16	188
420	60
12	31
121	135
0	96
26	0
701	33
0	6
583	213
2	114
0	11
6	293
13	718
0	25
4	111
158	36
0	364
0	6
0	2
147	28
363	0
21	12
34	32
47	79
0	0
172	85
7	1078
18	82
166	312
54	171
320	35
310	524
1	48
8	28
186	0
1183	294
70	294
0	1688
120	66
1	223
33	27
12	168
0	15
46	2
0	614
2	0
22	74
732	0
122	0
7	3
20	3
0	134
199	0
23	0
0	314
52	0
0	91
15	0
195	0
185	0
143	0
4	33
36	0
52	79
0	156
0	93
0	0
0	114
50	0
98	0
97	0
0	42
55	0
34	0
0	152
30	28
253	0
0	106
0	38
400	0
5	26
0	92
78	0
8	96
0	71
0	114
0	28
0	7
14	5
1	37
0	89
276	10
92	0
608	6
194	25
35	144
0	16
5	26
11	34
0	24
13	692
729	1852
0	7
799	0
0	105
0	3
982	0
0	73
1407	0
206	0
1192	1
0	52
0	16
0	421
24	0
110	0
0	46
9	0
0	5
335	0
24	206
356	57
102	1099
318	65
291	21
152	0
210	75
0	16
452	513
255	40
17	172
0	83
0	1
44	0
190	0
88	0
268	1
1	33
2	39
8	37
0	461
843	61
10	11
92	0
0	0
0	19
9	289
0	9
0	8474
0	14
0	1
0	46
64	0
7	0
239	0
160	114
86	0
341	0
318	0
23	169
15	0
237	110
0	1
220	11
0	22
0	0
28	17
8	0
0	115
71	58
0	125
5	8
13	0
39	0
1411	34
6	0
57	21
443	0
1232	0
1569	0
0	0
39	0
15	3
0	23
0	1
537	0
673	29
2	34
0	110
13	0
16	76
0	121
0	19
134	0
6	49
132	0
11	0
236	0
2	43
150	56
799	0
57	0
69	183
35	25
169	3
482	223
204	0
6	68
0	35
15	19
59	5
0	476
308	0
75	0
528	149
33	26
29	0
47	0
22	6
113	24
8	27
9	122
123	71
12	29
1079	255
17	4
992	14
0	425
442	15
74	129
0	61
105	33
1035	33
0	11
0	2
312	678
0	1648
294	250
0	57
43	112
57	0
0	22
26	15
43	57
106	50
31	4
0	106
260	0
84	0
19	102
16	7
0	22
64	152
0	580
22	0
64	266
195	0
124	0
1980	0
48	79
493	104
331	389
589	688
257	0
697	0
126	0
21	62
0	7
223	71
569	232
0	55
79	0
414	4
3	303
0	4
40	125
151	98
36	873
443	11
7	14
0	114
272	0
0	17
12	294
1	3
0	64
1	0
0	104
216	169
0	235
0	70
1099	4564
9	71
167	70
132	48
148	0
399	0
0	3
169	750
0	18
0	338
44	1705
0	9
215	22
81	49
0	26
21	101
0	119
18	341
0	119
77	0
230	52
0	81
17	0
0	485
0	625
0	325
0	1139
199	100
30	48
39	7
9	150
669	638
0	45
52	15
1	0
0	2
77	0
281	0
0	168
0	6
14	0
21	0
0	0
57	192
0	7
115	0
16	0
0	0
44	0
11	0
213	0
0	50
0	8
0	0
0	2
0	31
34	14
0	269
90	0
0	3
153	106
193	11
573	0
0	62
187	0
223	168
3	72
26	0
217	0
0	21
161	0
0	12
0	121
0	184
0	2
0	20
0	14
0	0
0	66
8	0
0	55
37	15
32	7
1163	0
194	37
216	108
6	2
0	166
6	416
87	48
1258	0
0	51
0	12
0	43
35	1
0	3
427	1
465	0
0	1
151	72
4	3
8	9
4	46
162	0
0	32
143	0
0	5
0	1
0	50
0	13
37	30
298	0
0	25
30	0
162	5
11	43
166	6
7	30
99	11
21	10
278	5
27	0
477	0
51	1
189	0
0	2
50	0
0	22
0	6
3836	194
23	49
143	9
0	2
89	0
18	0
344	3
19	65
230	0
100	0
491	0
0	245
3	65
15	0
586	0
404	0
0	24
44	0
0	0
0	60
0	173
10	34
3	44
11	2
111	0
175	0
0	12
261	150
235	0
0	104
0	439
0	152
4	247
17	0
0	140
0	41
232	26
19	3
463	0
2	150
0	6
0	1
242	0
316	0
15	1012
15	0
0	5
275	13
29	0
0	2
0	29
0	82
262	0
34	0
0	0
0	11
81	6
0	2
84	0
2409	3724
135	0
0	6
71	52
44	12
0	25
0	6
0	305
74	0
117	0
16	57
97	19
0	0
136	0
0	74
0	106
362	0
1	10
1152	0
45	2
347	0
59	56
0	8
250	42
0	48
1786	0
27	29
187	0
137	0
3	31
186	0
18	175
17	2
46	112
56	0
119	0
5	119
951	0
0	318
9	0
1184	26
23	20
33	49
0	5
166	8
15	6
0	146
3	84
0	114
143	0
65	118
6	78
0	1
34	0
238	0
352	37
0	23
286	0
170	0
0	309
10	31
4	7
118	80
353	80
43	8
0	2
455	245
139	9
0	93
0	8
43	0
1362	68
96	0
4	37
17	9
0	0
13	0
248	0
3	61
214	0
107	0
504	0
0	27
0	698
872	1
0	53
399	750
3	28
0	79
120	0
0	36
22	75
0	135
0	45
1	2
292	0
0	40
1163	0
12	0
12	24
180	0
62	0
20	0
22	0
426	0
23	28
217	0
85	0
76	0
0	29
3	96
0	40
1750	0
993	0
321	0
0	80
0	33
59	0
0	6
242	0
153	0
0	132
1794	0
0	62
108	90
88	0
94	0
0	2937
0	160
14	47
41	132
0	274
0	0
0	17
772	1
0	15
0	57
157	27
0	111
900	0
0	107
113	4
0	47
26	0
145	0
178	96
27	10
0	37
0	2
0	122
0	24
0	40
197	100
230	0
5	0
78	0
30	0
0	34
98	0
33	126
0	32
289	0
0	54
105	7
0	1
5	100
2	0
0	125
382	0
587	0
88	0
2	795
0	9
286	0
0	41
0	2
0	305
0	3
54	0
273	0
36	61
0	37
51	0
0	27
12	309
11	0
0	3
20	93
7	16
39	0
168	0
441	0
104	0
392	0
740	100
0	34
598	0
0	27
179	2
0	6
71	87
16	0
20	0
179	94
164	41
1	2
0	69
705	1034
0	27
909	952
251	0
26	10
103	564
320	62
870	0
393	0
0	8
6	25
25	41
529	0
31	12
212	0
0	6
0	11
0	1
18	3
103	0
71	1
191	25
167	0
0	113
55	1
95	0
0	74
0	5
84	0
3	0
3	64
0	4
76	85
0	18
75	1
108	0
0	368
79	5
0	138
0	150
0	15
82	0
125	0
12	0
0	476
0	107
64	0
32	2
12	3
0	30
0	2
67	0
57	0
29	0
103	0
194	0
58	0
242	0
1316	0
1337	0
85	52
117	0
316	0
255	1
0	131
0	2
4	0
249	0
0	26
49	147
5	26
0	3
712	0
20	1
231	1
0	64
9	0
0	113
12	1
0	22
14	121
0	6
0	5
59	0
220	34
62	0
122	131
670	0
198	0
0	2
0	14
7	10
0	3
43	156
2	176
0	63
0	8
56	16
2	113
0	73
268	37
0	42
0	131
60	208
0	12
0	31
0	100
0	79
74	485
0	309
109	87
264	32
0	12
0	7
0	0
0	1
4	18
0	32
119	11
0	1
0	1
82	47
0	1
0	1
0	14
0	0
194	4186
172	46
7	3
301	0
31	0
260	0
97	206
148	3292
85	0
5	11
0	267
5	214
0	76
0	2
194	0
929	0
0	90
223	396
775	0
0	44
41	68
6	31
20	90
269	3
4	0
198	7
0	14
0	11
159	289
14	107
0	2
0	5
1	4820
85	0
46	0
0	9
0	0
0	37
22	0
0	21
0	9
0	26
0	11
0	186
0	11
0	5
68	0
8	1
0	50
0	22
53	16
109	0
74	0
699	0
0	23
336	19
0	34
191	0
63	6
0	7
10	55
143	0
68	0
0	109
255	2
10	0
422	87
5	45
0	1
372	2
39	38
101	5
1	14
180	80
1	36
107	0
381	0
0	107
7	1
0	15
3	8
0	1428
0	52
0	33
292	929
89	0
0	16
124	0
102	24
0	8
13	0
0	4
0	38
0	49
0	56
50	0
0	14
0	67
0	292
7	0
0	4
22	122
104	0
1	1
488	0
245	64
272	0
0	0
4	0
359	93
30	207
10	38
0	139
79	38
610	0
0	20
0	192
0	65
0	45
0	20
0	43
94	0
18	0
706	3
3	5
4	536
0	1
0	39
0	31
0	30
129	0
11	0
2	16
1921	0
196	0
13	0
9	0
0	0
143	1
0	3
454	0
120	0
14	13
10	0
35	16
0	0
0	0
1215	0
3	7
208	0
18	19
648	438
0	38
0	344
4	17
140	0
41	0
366	0
105	0
0	32
31	34
1727	809
9	37
297	260
0	27
0	263
0	15
556	0
60	104
58	2
323	0
18	0
117	556
32	41
0	2
595	41
34	42
11	144
40	39
512	37
0	216
0	254
18	53
103	0
3	89
398	139
106	173
12	0
0	93
342	146
0	5
393	90
479	729
945	17
0	114
0	6
0	53
0	71
0	1250
5	13
208	102
27	0
36	31
147	143
0	19
0	196
40	12
196	53
840	0
151	0
0	160
23	19
1	35
2	13
0	35
0	67
0	31
223	253
0	18
7	23
0	43
607	205
0	55
97	0
776	1517
0	74
49	8
0	152
27	4
7	0
148	14
3	2
396	0
16	0
293	50
127	0
190	0
19	4
0	438
498	0
0	8
0	59
0	16
90	154
1	0
15	0
1	6
161	456
2	0
0	73
229	0
44	12
48	0
4	74
0	1
153	60
29	217
0	0
0	0
0	40
0	103
31	0
0	5
996	0
156	40
5	0
4	0
118	0
0	6
74	0
12	0
31	49
0	43
74	0
0	6
0	190
417	58
25	24
0	4
9	0
0	124
0	2
169	0
0	58
10	0
7	0
0	2
78	0
0	441
37	47
6	412
59	4
8	8
14	0
9	0
835	87
2	214
102	153
282	242
5	297
0	58
116	227
0	13
86	544
5	30
0	51
16	613
0	60
1298	94
78	37
15	11
0	297
0	0
0	37
48	6
58	244
0	23
68	74
979	1537
319	0
0	0
0	58
0	39
14	41
0	64
4	50
77	1
24	0
0	4
0	45
7	0
18	12
0	24
0	12
536	75
55	0
162	0
0	159
183	76
35	183
0	74
23	0
80	7
10	0
3	0
0	576
32	0
2	0
44	31
211	0
48	0
1890	0
14	11
0	94
0	0
54	0
170	0
86	0
14	0
0	2
218	212
66	7
1663	12
0	42
14	2
203	0
641	0
2825	76
16	30
90	207
340	0
11	0
0	1
5	20
0	253
7	21
310	0
0	3
0	77
5	0
67	0
0	1
24	36
0	90
108	0
0	24
2	0
0	39
0	0
117	0
0	102
42	0
0	12
5	23
32	105
0	101
24	128
16	3
7	52
9	2
52	0
101	2
0	252
267	3
8	0
0	13
4	71
0	149
20	0
0	31
0	428
0	128
0	37
149	0
74	0
22	0
46	1
0	76
77	477
0	7
179	12
0	6
290	0
0	4
133	60
53	0
0	16
80	203
0	41
225	84
174	0
30	76
13	283
0	9
0	24
2	34
156	0
27	38
21	12
0	18
10	4
114	25
0	20
20	21
61	0
69	0
18	143
0	0
0	25
20	71
14	61
0	10
10	0
0	10
237	4
0	0
0	0
37	5
0	36
30	73
20	0
22	0
0	6
330	0
17	61
0	328
0	51
2	167
0	57
662	0
14	121
45	6
775	413
12	0
156	12
30	0
30	38
0	21
12	57
0	1310
5	66
422	20
4	11
0	141
0	4
39	8
93	20
0	162
0	21
0	53
0	82
97	0
553	0
98	0
0	32
0	65
78	40
0	16
0	23
8	0
0	97
0	1
840	0
37	6
0	124
13	0
0	12
273	0
130	0
0	627
25	14
0	9
0	250
40	0
16	0
17	0
7	68
19	2
10	3
656	15
12	58
0	11
596	0
139	0
13	22
104	0
196	16
68	436
0	46
106	0
683	0
0	120
601	0
13	2
41	274
39	451
895	217
116	352
89	66
85	55
2	87
238	74
37	5
257	9
0	207
35	20
28	300
17	24
53	44
338	504
6	3
0	11
9	9
56	0
0	0
0	0
0	5
225	0
108	14
23	270
221	0
400	89
0	0
0	0
34	57
1	122
0	53
0	1
0	1
0	11
18	43
1048	0
0	63
4	23
144	23
9	25
0	1
2	9
2	1
0	0
0	0
29	19
32	221
3	0
0	0
17	5
1659	1310
0	0
9	2
0	193
19	2460
68	0
61	712
0	30
1572	0
0	57
0	270
8	0
34	3876
85	1
59	0
0	120
93	3
70	55
15	3
0	53
0	76
27	1
0	48
10	0
2050	0
0	1
645	153
0	0
21	2
0	0
0	60
0	201
0	387
3	0
91	0
21	517
0	2
1435	1467
396	1
0	0
45	15
4843	0
0	65
170	0
4	0
153	0
26	59
72	0
0	2
213	0
8839	0
106	0
0	1
0	114
412	0
748	7
2	59
21	0
751	0
281	0
87	0
0	25
0	56
0	26
0	51
41	0
228	0
0	82
160	2
589	0
212	0
42	0
0	5
149	0
0	528
107	0
2257	434
351	0
164	0
402	0
77	0
0	57
43	0
47	3
925	0
77	0
153	55
455	0
1731	1
73	0
0	237
5	5
0	4
0	52
18	116
0	1
0	0
0	35
0	131
34	1
186	84
42	128
14	0
46	142
0	30
0	239
102	7
10	267
162	118
439	55
0	23
0	257
215	0
0	862
41	29
296	255
0	11
7	122
0	64
0	1703
194	39
0	361
0	23
5	121
0	1
15	510
387	243
13	103
8	146
3	29
0	167
471	166
126	134
19	9
3294	436
542	93
0	264
29	0
0	0
3	29
8	0
0	39
64	0
0	580
0	0
569	375
44	348
0	14
11	6
114	21
0	1
0	168
0	62
0	504
0	22
0	2
0	1
131	828
26	0
326	0
1	7568
27	23
3252	1081
0	51
1	5
496	0
0	120
246	128
0	6
0	52
6	0
4	107
0	7
0	167
120	0
75	0
287	0
0	66
0	1012
0	10
5	0
203	11
159	57
7	1
0	57
563	5
2	14
26	0
0	4
550	0
0	42
111	0
223	0
22	2
311	0
1	2
32	0
0	0
88	66
0	59
1	199
24	10
0	0
0	27
47	294
208	0
0	79
0	45
62	3
0	6
191	0
634	2
0	21
0	313
1117	0
90	0
122	0
17	0
275	2
120	0
17	55
21	0
6	21
0	110
0	6
338	0
70	42
39	97
61	41
83	3
243	0
0	12
496	0
2	1319
28	92
1122	83
0	7
8	2
326	413
0	1063
18	0
0	34
102	0
117	0
0	15
0	128
0	25
231	68
0	44
0	21
4	42
0	11
0	6
54	104
23	0
0	336
44	0
344	0
0	167
0	30
0	29
0	11
17	0
61	101
80	0
36	95
0	8
0	0
4	0
41	61
