logFC	unshrunk.logFC	logCPM	PValue	FDR	mrna
7.30454049595144	7.31671276889523	7.75892982731881	7.501642648692e-18	6.81149152501234e-14	NUT1395
5.46267780141194	5.46546674957304	8.2448331906204	4.40291847809842e-17	1.86839290466049e-13	NUT1036
6.20023699087484	6.20298022060189	9.0720693274027	6.78639963154341e-17	1.86839290466049e-13	NUT0255
4.89775861219393	4.89816652223041	10.2884629180424	8.23080574740306e-17	1.86839290466049e-13	NUT0167
4.04097385692307	4.04114752796693	10.843864971485	3.78445343010118e-16	6.87256742906374e-13	NUT0490
4.50400885952398	4.50425138829866	11.4119174452063	6.17465800705672e-16	9.3443157840125e-13	SUT786
4.73856417427977	4.74002951269291	8.62641532720077	8.83483766240923e-16	1.14600465678108e-12	NUT1162
5.67230632141138	5.67364881258736	9.69968283850425	1.12274793687384e-15	1.27431890835181e-12	NUT0275
4.18901516367136	4.18938325860754	9.92939868016829	1.49990169281066e-15	1.51323415230231e-12	NUT0258
5.02730079883108	5.03086409488652	7.70867344711519	2.49430636867327e-15	2.26483018275532e-12	NUT0805
2.96183477428958	2.96315441310402	6.99770853562771	4.19658544107577e-15	3.46409052772437e-12	NUT0633
3.26419067280422	3.26492850836696	7.91656919531688	6.23752965422124e-15	4.71973077169407e-12	NUT0544
3.82148026414188	3.82212133373859	8.79903813408194	7.47909656070196e-15	5.22386129009029e-12	NUT0738
7.2429057006812	7.26370363675561	7.21628542207621	2.81567457084555e-14	1.72124711594843e-11	CUT585
4.37973147294689	4.38058086392589	9.09099854559795	2.84346990520115e-14	1.72124711594843e-11	NUT1169
6.5725420677123	6.57917133479631	7.91529733565305	3.38271104585586e-14	1.9196885185232e-11	NUT0554
3.17288269016473	3.17336466461095	8.67487281945357	4.3352625146644e-14	2.31554021371487e-11	NUT1237
2.96033063350877	2.96080512966762	8.46192780437131	5.36401305096392e-14	2.56403465584319e-11	NUT0737
3.23669033699818	3.23791510898845	7.85130177051716	5.36527075561901e-14	2.56403465584319e-11	NUT1178
4.50661562522288	4.5110202131718	6.90497224547001	5.95479754036597e-14	2.70347808332615e-11	NUT0693
6.80464739800374	6.9104006237619	4.30548008902027	6.69546494810296e-14	2.89499151089404e-11	CUT418
4.14980010707645	4.15538253674256	5.91711360964347	8.39159823062437e-14	3.4634414515486e-11	CUT888
4.90528996101616	4.92563352156895	5.13653412868539	1.20361537942692e-13	4.18493249679211e-11	NUT0287
7.65163695103329	7.66599082027568	9.54670624242932	1.2437979345034e-13	4.18493249679211e-11	YLR154C-H
