logFC	unshrunk.logFC	logCPM	PValue	FDR	mrna
-0.611704803761053	-0.612307679414909	5.29551872992939	0.0139502608853702	0.0313924086342408	XUT_11R-249
-0.641639421714366	-0.642125825112694	5.7951980921933	0.0139701194114794	0.0314245295115421	XUT_2R-93
-0.580741583116006	-0.581211125689323	5.7202251802469	0.013972835238591	0.0314245295115421	YMR129W
2.75688726116841	2.92502281578676	1.00196936810349	0.01397491741934	0.0314245295115421	NUT1208
-0.524643836531569	-0.525435709919391	4.78103127229642	0.0139802866813169	0.031428819773795	YMR125W
-0.50034026394849	-0.50081045099683	5.40785305499096	0.0140378881465466	0.0315505010818425	YKL213C
1.14900103076081	1.15943129761317	2.57913355808213	0.0141139265551202	0.0317135493987853	XUT_1R-40
1.98885739192523	2.0354525279584	1.56163084697018	0.0141407936358975	0.0317660579450641	YOR393W
1.29877966010956	1.30817042349191	2.5861263836136	0.0141884021009344	0.0318651227000952	YHR022C
-1.15679620324843	-1.16055632420114	3.6432522434996	0.0142904772992091	0.0320864327094012	YOL013C
1.08144239315685	1.08853532070857	2.58534820802548	0.0143139630433768	0.0321312198847617	YJR037W
-1.06018786697027	-1.06157203745325	5.63017620274499	0.0143209902935776	0.0321343832391216	YBR158W
-0.832907485325873	-0.835263752280217	4.121079236198	0.0143224503269521	0.0321343832391216	NUT0735
-0.551859824699769	-0.552289282184475	5.64955566091174	0.0143459495825581	0.0321791556841964	YJL041W
-0.437300025731596	-0.437474524577575	6.71361372124763	0.0143919605247641	0.0322743891244402	CUT3734
0.985094726361294	0.986108762063389	5.19243651207694	0.0144074950709414	0.0323012482084315	CUT3250
1.91264103254544	1.95255973008363	1.61659848094485	0.0144382755357329	0.0323622665673797	SUT526
-0.670991999651814	-0.671243261029583	7.22940537513742	0.0144556321888509	0.0323931738091724	XUT_2F-177
0.689956277751704	0.690972582185679	4.88196441569815	0.0144642915379734	0.0324045810917342	XUT_12R-341
1.67389181666406	1.68812565998425	2.42668881480486	0.0144805948691147	0.0324331034562313	NUT0374
3.10048671400076	3.15266181786919	2.27821845677169	0.0145122086558184	0.0324837039975274	YIL049W
-1.18539836709763	-1.18572468636193	7.44833536508694	0.0145150910899766	0.0324837039975274	NUT1100
2.31965340278066	2.37629329413847	1.46561946021173	0.0145153179924854	0.0324837039975274	XUT_4F-255
-0.942521808887527	-0.943636231351899	5.14838095361296	0.0145174967865602	0.0324837039975274	YMR286W
3.52890100487418	3.72610469442545	1.22474050255295	0.0145508038187066	0.0325502090844681	SUT473
1.20011448401268	1.21163129898051	2.25161696384507	0.0145664565019501	0.0325735515051085	YJL022W
-0.453778970177394	-0.453897826657746	7.3257297117172	0.0145684132887936	0.0325735515051085	SUT080
-1.04565660074046	-1.04795066839706	4.28816399802463	0.0145760741356992	0.0325808143323241	YMR152W
3.53466781856298	3.604117293878	2.62524041183323	0.0145796268403679	0.0325808143323241	CUT135
-1.58045744010572	-1.59678453314552	2.31958146863077	0.0145824261505028	0.0325808143323241	YCR019W
-1.48492721952455	-1.48916091704876	3.952928675627	0.0145915183094124	0.0325931085484537	YHR039C
-0.513064570161596	-0.513809785232271	4.96133860152531	0.0145979393132488	0.0325994316193555	YEL007W
-0.567151346708156	-0.567908015889015	4.90571551786225	0.0146114846898857	0.0326216574831971	YBR120C
-0.462037612104547	-0.462356099277131	5.85186955225482	0.0147047500820841	0.0328218118842979	YPL100W
3.34524477082113	3.42618626235246	1.7334028836756	0.0147182788858023	0.0328289212258911	NUT0231
-0.534299637998769	-0.534940561226155	5.19315375430941	0.0147225687577109	0.0328289212258911	YML077W
0.651056533891165	0.651268212627663	6.85909147064693	0.0147234683693979	0.0328289212258911	XUT_15R-218
-0.413001862099741	-0.413090615157094	7.47399711689391	0.0147257384901648	0.0328289212258911	YDL147W
-0.476498184402088	-0.476589246276151	7.69673140576195	0.0147260127921866	0.0328289212258911	CUT868
-1.32664744792103	-1.33762429029738	2.35643298514004	0.0147332573694855	0.0328370095520197	YGR181W
-1.25033410135648	-1.25336564384474	4.17156926031838	0.0147798965988468	0.0329328738938721	YJL037W
-0.570209459530094	-0.570818229448536	5.03878900028855	0.0148201785379688	0.03301211555645	NUT0119
-0.776473996586509	-0.777688083298991	4.50821235812667	0.0148227307404897	0.03301211555645	YML101C
0.654944293927657	0.655886099055551	4.60533991231928	0.0148547803609625	0.0330753814805148	CUT649
0.866301108570631	0.871989140124016	2.97251705498922	0.0148681219412537	0.033096971617206	YPL033C
3.52602455316454	3.60295619095975	2.10943368973803	0.0149190435947669	0.033194004361875	XUT_10R-29
1.20428454364994	1.20811104323472	3.72510984159974	0.0149204654637545	0.033194004361875	XUT_13F-52
0.78002772543809	0.781877329950332	3.94148567953946	0.0149233080072243	0.033194004361875	CUT053
-7.09210478625029	-8.24376328143495	2.82394994315721	0.0149263347807859	0.033194004361875	YMR098C
3.16862207264763	3.20157760170872	2.59726690021157	0.0149551309831145	0.0332452366052413	XUT_1F-4
-0.945313099857504	-0.948546671534492	3.37619490022258	0.0149566951026884	0.0332452366052413	XUT_7F-291
-0.894861540469723	-0.895899970324987	5.14949718138971	0.0150044704694263	0.0333432677098361	YEL037C
1.16670238415209	1.17614122676817	2.60342219669553	0.0150172737408276	0.0333635540902165	YHR069C-A
-0.623204909127491	-0.624590348777204	4.22329115876093	0.0150388063554001	0.0334032195956538	XUT_14F-123
-1.16631289093199	-1.17114769241583	3.11118199808137	0.0150455899994699	0.0334101142565877	YPL123C
0.5454773627868	0.545512960208609	9.09437714782329	0.0150581799583833	0.0334283299256247	CUT2814
-0.530060101198221	-0.530420532705946	5.93595005296627	0.0150626113927764	0.0334283299256247	NUT0377
-0.729954019286896	-0.730772749890927	5.08268790060463	0.0150648376713278	0.0334283299256247	YIL008W
2.28858449234926	2.34615019100426	1.13409645620603	0.0150827558553206	0.0334565515512661	YCR006C
-0.796879178760651	-0.798045064025802	4.6881823858808	0.0150867257858861	0.0334565515512661	YNL287W
-1.1227873067915	-1.12479978437284	4.7942870618727	0.0150886099782417	0.0334565515512661	XUT_13R-357
-1.46468027868929	-1.49346553742479	1.79032013024616	0.0150971721135835	0.0334673639627289	NUT1379
-0.47022183889625	-0.470525040335799	5.90932706752843	0.0151120822528251	0.0334922398964248	YER105C
