logFC	unshrunk.logFC	logCPM	PValue	FDR	mrna
3.61311029139189	3.61363137984036	10.0572415943761	2.0692519071605e-14	1.87888073170173e-10	SUT517
4.1387734466986	4.13931649751645	10.0324526626715	3.55213546135263e-13	1.6126694994541e-09	YER165W
-9.11444041210992	-144269488.571762	4.15168350313547	9.29877452325609e-10	2.81442908903884e-06	XUT_5R-11
-3.10095765788526	-3.10494421684697	5.92339478101223	1.57144418964345e-09	3.56717831049062e-06	YEL077C
8.11009344325337	11.0071422716353	4.18474090974412	2.48028351554007e-09	4.27780940855384e-06	NUT0386
-2.09131503508555	-2.09318185505844	6.07886298228211	2.82674630521179e-09	4.27780940855384e-06	YHR156C
-7.95481422051511	-144269487.408923	2.94790665644015	3.36794743275675e-09	4.36870895563304e-06	CUT103
-1.42057749623183	-1.42118437248503	6.31336683199653	3.38438230427596e-08	3.84127391535322e-05	YOL155C
-1.14161936262351	-1.14183787808529	7.54596675834808	6.99038397514554e-08	6.23402928889031e-05	YOR153W
-1.38378767789643	-1.383999259608	9.0720693274027	7.46390973109258e-08	6.23402928889031e-05	NUT0255
-11.4253745779049	-29.0421865574011	5.81518288032303	7.55223812530765e-08	6.23402928889031e-05	YDR039C
-7.69988268002977	-144269487.152843	3.26552129545294	8.60087752887881e-08	6.50799733018497e-05	SUT086
-10.656880012591	-21.4663998262317	3.47991136434251	1.04379979509191e-07	7.29054010725736e-05	SUT440
-1.46751046557035	-1.46765609551401	9.69968283850425	1.52927383494622e-07	9.9184331580798e-05	NUT0275
-1.83801327841913	-1.84001863172357	6.12429851274961	1.71637046316643e-07	0.000103897625370341	XUT_14R-250
-7.8705004391701	-144269487.324223	4.96171875405038	2.1703629283469e-07	0.000123168096183687	NUT0952
-0.973210238526261	-0.973636804558804	6.99770853562771	2.47003851075638e-07	0.000125280713608278	NUT0633
-1.84171475819583	-1.84694110648428	4.62239161692908	2.4835383754945e-07	0.000125280713608278	NUT0942
-1.15705129630769	-1.15739266361265	7.80639171593592	3.45669292512145e-07	0.000158156050523707	NUT0459
-6.46977623495962	-144269485.913378	3.82991982382386	3.57358254239991e-07	0.000158156050523707	SUT503
-1.70820657273715	-1.70994173463543	5.49256917321005	3.65779412004169e-07	0.000158156050523707	CUT222
-3.08479481286959	-3.13387765115889	4.31493566641661	3.88162418190965e-07	0.00016020521623518	CUT466
-1.18618810617202	-1.18638702809641	8.62641532720077	4.90594468967607e-07	0.00019367816427069	NUT1162
-7.05164631374591	-144269486.5007	3.40673019075951	5.78663914542052e-07	0.00021892784766841	CUT541
-1.41648178723049	-1.41818765674539	5.04066414281239	8.15979581679676e-07	0.000296363784066058	CUT432
-1.07318078179903	-1.07333974870365	7.85130177051716	8.64505874451951e-07	0.000301912051539374	NUT1178
1.23144005190947	1.23238914552414	6.21180710676099	8.98257631437228e-07	0.000302080714572223	YOR286W
-1.08029322170954	-1.08031376790124	11.4119174452063	1.01528818491874e-06	0.000329243454252219	SUT786
1.74568923310391	1.74574710213281	10.6279080724578	1.11399880341667e-06	0.000344121747345607	NUT1432
-7.40758494095721	-144269486.859037	3.36221080219621	1.13696612559121e-06	0.000344121747345607	YJR018W
1.45045648889254	1.45113554816648	6.7739657193359	1.24990438491954e-06	0.000363062746320022	YML090W
-6.89717215591461	-144269486.34501	2.53457737681135	1.27951628659038e-06	0.000363062746320022	CUT102
-1.20195347452519	-1.20302205138451	5.75019973173288	1.36111161327966e-06	0.00037451192268422	NUT0218
-1.9376119218896	-1.95936551950066	3.7027005782529	1.47595508781557e-06	0.000394166829334276	CUT354
-2.54772814387052	-2.55813347771763	3.75463248361357	1.8093873230212e-06	0.000469406768372356	CUT117
-1.00238789579402	-1.00247348713942	8.91865553023612	1.98180162971347e-06	0.000499854411049954	XUT_13F-274
-1.9085287999861	-1.91203490945184	5.36241461473158	2.66603003176874e-06	0.000643356974938225	CUT223
-0.996452090967269	-0.996810081227689	8.2448331906204	2.69246311097495e-06	0.000643356974938225	NUT1036
-9.18627030878259	-144269488.643731	3.74849863572424	2.90966262912265e-06	0.000661221328171212	YJR129C
-0.926133924879473	-0.926539857665203	7.91656919531688	2.91286928709785e-06	0.000661221328171212	NUT0544
-7.21343738281574	-144269486.663531	4.08040784981566	3.28297871111778e-06	0.000727059675535351	CUT273
-1.11482535941843	-1.11513253868333	7.70867344711519	3.61114552114649e-06	0.000780695269809766	NUT0805
-2.66712230059013	-2.67354666112087	4.08558959856781	4.07101120649485e-06	0.000830806773609562	CUT841
-5.09345267356499	-5.19158243758204	4.03541554550693	4.08919287597276e-06	0.000830806773609562	YKR012C
-1.45562646685744	-1.4587644107982	4.37464985730753	4.11743445070818e-06	0.000830806773609562	YCR064C
-3.15093401766803	-3.18364614630404	5.31387010886041	4.22904828663081e-06	0.000834777357447995	XUT_4F-132
-0.839086386341207	-0.839309041848323	7.29309326562731	4.49941251915269e-06	0.000869248205827796	NUT0435
-1.39552725070882	-1.3978790061558	6.46177308343409	4.79428434503599e-06	0.000906918788602642	CUT200
-0.88252297562202	-0.882579561065246	10.843864971485	5.0645253905393e-06	0.000938487562165242	NUT0490
-1.55175313124235	-1.55278723487159	5.30485584492542	5.17784535675301e-06	0.000940296716786347	YNL017C
-1.71939686466544	-1.72076396379662	5.11414223966411	5.54073634992665e-06	0.000960048933206927	CUT221
-0.962999814014117	-0.963179240358482	8.35729559119747	5.54385350983448e-06	0.000960048933206927	YLR367W
-0.833996547570159	-0.834242043249792	7.90411132936341	5.60380985241929e-06	0.000960048933206927	NUT0784
-4.62426370207232	-4.92725975462194	3.07483320300118	6.23173474675767e-06	0.00102232412475224	CUT042
-1.9585759902762	-1.96221511862933	4.51161537872335	6.23873319030455e-06	0.00102232412475224	CUT433
-8.58353743146394	-144269488.039696	4.07065913231944	6.30508270772309e-06	0.00102232412475224	YEL071W
-4.01368950901358	-4.11658467310298	5.29091585800487	6.42354960112983e-06	0.00102326018207472	CUT655
-1.62176944946124	-1.62182695272636	9.54674355454847	7.70785652239175e-06	0.00112975554793789	YLR159C-A
-1.6217886384837	-1.62184614161362	9.54676799972266	7.70953605700929e-06	0.00112975554793789	YLR156C-A
-1.62173618286048	-1.62179368640975	9.54670624242932	7.70956135736946e-06	0.00112975554793789	YLR154C-H
-1.62153083767771	-1.62158833807168	9.54659389383778	7.72398733586233e-06	0.00112975554793789	YLR157C-C
-4.70107527175923	-4.9077399511852	4.11353615380664	7.7909134146831e-06	0.00112975554793789	CUT109
-2.16599836112076	-2.168695318209	6.24255239748673	7.83861228194789e-06	0.00112975554793789	YDR040C
-1.24495263018577	-1.24636884164626	4.72886518031867	8.00356043864597e-06	0.0011355051372329	NUT1336
-1.2077730222904	-1.20992425934454	5.13653412868539	8.51460137900456e-06	0.00118942431571325	NUT0287
-1.38887369430996	-1.39022074669984	5.27755745545377	9.60433061025903e-06	0.00132132305971442	YDR216W
-1.1007350770034	-1.10087438108647	9.09099854559795	9.89046152052688e-06	0.00134037896427439	NUT1169
-8.05235131862981	-144269487.506777	3.86174502578044	1.0355666271878e-05	0.00138278602571547	YLR218C
-1.59017506358927	-1.59490638339024	5.39393548312097	1.05876559812959e-05	0.00139327414942271	CUT727
-0.967336154785941	-0.968570778590477	7.75892982731881	1.64010659454219e-05	0.0021274525540633	NUT1395
-5.8305038501582	-144269485.264737	1.25715621001352	1.75706727964746e-05	0.00224706632383083	SUT502
-1.1039994831667	-1.10580469391943	4.40424486075664	1.87308325621512e-05	0.00236216610644907	YER097W
-1.569269359648	-1.57543095419089	5.76317767106873	1.94069533098794e-05	0.00241390597333843	XUT_2F-118
-1.29893112161963	-1.30020133950353	6.17701077661731	2.10125680667817e-05	0.00257019051850686	NUT1173
-1.16748511733979	-1.16781131779238	7.17666253875314	2.12295472343628e-05	0.00257019051850686	NUT0827
-1.90300681428222	-1.91050985535439	3.51119113173725	2.2274190967977e-05	0.00264452225866579	CUT882
-1.17054165919855	-1.17150888938977	6.15638875492385	2.25473912467872e-05	0.00264452225866579	YPL198W
-2.95295359508713	-3.00804687320426	3.18394941307128	2.27172616933845e-05	0.00264452225866579	NUT0443
-5.8136874161378	-144269485.247555	3.32383121452757	2.98248577358366e-05	0.00342797099039742	CUT542
-1.04371144095677	-1.04395356673106	7.49570554688901	3.06385371812273e-05	0.00347747397006929	NUT0733
-3.59746270479535	-3.63163930775577	3.13890299513007	3.14379913968579e-05	0.00352416002325271	NUT1205
-1.89066939622355	-1.89676274125597	5.39348665395239	3.37586123823769e-05	0.00367999420600627	CUT543
0.932517593978598	0.933514413650426	5.11148985748918	3.39278904422326e-05	0.00367999420600627	XUT_8R-199
0.779086979055598	0.779540616400892	6.26525604116914	3.41519388242845e-05	0.00367999420600627	NUT0606
-1.86093188353692	-1.87872438090643	3.20409875172843	3.44492849681204e-05	0.00367999420600627	YOL157C
-1.43781679691589	-1.43883009333862	6.74558761424398	3.65178630525163e-05	0.00385560693624242	YMR194C-B
-1.80639035482202	-1.81294442096087	3.37910016550964	3.81148955055303e-05	0.00397796840448523	CUT153
1.16698112572073	1.16858838347638	5.08050613749282	3.90629650088173e-05	0.00403058775318251	YIL098C
5.04319270106259	5.05274296539916	6.17846478523063	3.96383031803494e-05	0.00404399767278172	YOL086W-A
-1.50598486902907	-1.50944910207473	4.92282546149243	4.02816530385763e-05	0.0040516539742117	XUT_10F-158
-0.888480695240063	-0.889059587998055	5.73096982119733	4.07579304350807e-05	0.0040516539742117	NUT1326
5.71003744823086	5.71303722500115	8.37099272812114	4.10520006197662e-05	0.0040516539742117	CUT826
-1.38980511775338	-1.3943800171681	3.84577919432193	4.29867847185595e-05	0.00419698930370452	YGL098W
-1.68932819457722	-1.69113789723524	6.37948727278064	4.39119166617591e-05	0.00422031620177541	CUT226
-6.20904199888403	-144269485.649113	1.60397626415699	4.41552906573418e-05	0.00422031620177541	YEL072W
-0.985887284840399	-0.986078656706457	7.4196511142845	4.66433035796041e-05	0.00437540198089936	YJL225C
-1.09038941449428	-1.09064848750158	6.95759684318436	4.70904601538501e-05	0.00437540198089936	XUT_9F-4
-6.59720676766865	-25.9310807934612	1.47834879197673	4.72235015559623e-05	0.00437540198089936	XUT_5R-245
-0.815112978675105	-0.815208997512477	9.92939868016829	4.85832252050106e-05	0.00445591600870198	NUT0258
-1.65269699560791	-1.65708390298631	5.11182758998705	5.16787881344167e-05	0.00469243396260503	CUT515
-0.788084758410806	-0.788195307907997	8.67487281945357	5.39223715079915e-05	0.00484767458705507	NUT1237
-1.11943689655935	-1.12033965797626	5.61935773120314	5.66684323107653e-05	0.00504460162138969	XUT_15F-18
-1.12082127086256	-1.12339086702459	4.57342823372061	5.82099623751647e-05	0.00513151901326695	YLL012W
-1.11711335640711	-1.12061926958825	4.5993492295837	5.90927453963478e-05	0.00515925123268113	XUT_16R-18
-1.06362818395637	-1.06484664255217	5.52330971428495	5.99721843869803e-05	0.00518616604032173	YLR256W
7.3947528965294	17.2011954063418	2.4128352409502	6.21902876849866e-05	0.00532711526379973	NUT1281
1.12173933808004	1.12304846361026	5.36498891517227	6.27754772275959e-05	0.00532711526379973	YPR146C
-1.44453293314186	-1.44969355674402	4.04999901553291	6.45530719246714e-05	0.00542723975070386	NUT0248
-1.23041515073786	-1.23184589239743	4.38182936399901	6.99169949037026e-05	0.00582427810757449	CUT509
-7.09643468660114	-144269486.545845	1.98754677764202	7.22721020448774e-05	0.00596573351424988	CUT426
-1.04349294873543	-1.04615712069216	3.69868235591148	8.1449261050275e-05	0.00666269630933781	CUT749
-1.19698109195628	-1.19779945262422	6.15245285295353	8.26916417451044e-05	0.00670392952719239	YHR213W-A
0.938563230216639	0.940068328352228	4.8123241008676	9.0345408260721e-05	0.0072596133363482	YJL096W
-1.16076394028962	-1.1631866099242	4.80807359817016	9.33630073623171e-05	0.00743628163903368	XUT_13F-195
0.663861978569787	0.664114839578048	6.71361372124763	9.6333108040954e-05	0.00760612713923359	CUT3734
-4.72248029962268	-5.35107471153745	2.00944780340555	0.000100157389930374	0.00783990603937751	XUT_6R-82
-1.42609621318109	-1.42895917729292	4.10746999417134	0.000105683985212248	0.00818041944354708	CUT427
-1.04880707565714	-1.05147671911841	3.85579048641651	0.000106309415676052	0.00818041944354708	XUT_4R-27
-6.92063165682455	-144269486.368574	1.66518474705217	0.000111975121677389	0.00849731900276927	YHR116W
-2.50472568374862	-2.5690853872355	3.47141466139082	0.000112717812804341	0.00849731900276927	CUT486
-1.78817571223164	-1.80538361640578	3.09755348203554	0.000113235198164657	0.00849731900276927	XUT_7F-368
-1.08301719947281	-1.08363396366541	4.84206499034647	0.000117382633858789	0.00873634684785089	YMR013W-A
0.816965030910031	0.817590620160815	5.72363399097126	0.000118941960806373	0.00878043092782007	YDR494W
-1.81215090712616	-1.82648557321402	3.56894804831509	0.000120057636564878	0.00879131725813784	CUT600
-1.5939598847883	-1.59867621154203	4.58979357935801	0.000122387792086109	0.00884970915861875	NUT0752
0.611708520587386	0.611951091574792	6.83466666544756	0.000122804334139423	0.00884970915861875	YLR294C
1.0042497438987	1.00531799562216	5.27557599741735	0.000134691750762535	0.00955948097628485	YBR212W
0.922649658900595	0.923307325278845	5.8565226142385	0.000134895975625228	0.00955948097628485	YML107C
-0.796527569485628	-0.797349584722899	5.90846327384256	0.000136863112328184	0.00955948097628485	SUT641
-2.25707113735919	-2.27643564002224	4.25093296947248	0.000136864815739761	0.00955948097628485	YOL114C
-0.81947538293204	-0.819608932635553	7.98767799326329	0.000148532397990445	0.0102952227004064	NUT0903
1.61228147426744	1.62015285112362	3.91466520110775	0.000153421511404128	0.0104345271907289	XUT_4F-707
-1.6284955891341	-1.64812862060972	3.94240882322156	0.000153523600070491	0.0104345271907289	CUT365
-0.916787466494151	-0.917152373045757	6.17106206356062	0.000154619317771028	0.0104345271907289	CUT3045
1.02931507053508	1.03101512856739	5.28332927296209	0.000155138895456872	0.0104345271907289	YLL009C
1.07410387224214	1.07606289805906	4.8389120396284	0.000156459326614319	0.010445960923956	YBL078C
-1.14862184971682	-1.14932982302231	5.82782249383761	0.000161408373407442	0.0106977228506538	YPR193C
-1.63795076619542	-1.64370271419593	3.91620716255882	0.000162892617248944	0.0107178620624668	CUT672
-1.2788057524256	-1.28062915575353	4.63907572870405	0.000167181522864337	0.0109112485569447	YHR131C
-1.62400894154895	-1.63771883468034	3.40519337975686	0.000168235109908838	0.0109112485569447	YMR194C-A
-1.53679781374586	-1.54366886368306	4.74751269097403	0.000169544187447432	0.0109181646951963	XUT_10F-86
1.29236643560633	1.29556601476535	4.26135930283283	0.000171683908165731	0.0109780977897524	YBR282W
-1.17216771136076	-1.17504832495885	4.29401197616355	0.000173577130003839	0.0110215408422018	YJL120W
-0.750085212548149	-0.750150869520013	8.83666401964038	0.000176760630326349	0.0111457397455781	NUT0661
-4.44381876909268	-4.5158890437041	3.02715619257126	0.00018752549296521	0.0117429756974076	CUT3140
0.6544785205844	0.654829602224725	6.46017518788178	0.000191028106347828	0.0118773606328993	YNL058C
-0.742363504318414	-0.742510143300608	7.45163762836879	0.000192287666633943	0.0118773606328993	CUT3863
0.644571215249018	0.644650287943035	8.32767779668539	0.000194911597971708	0.0119580899296156	YLR406C
-3.77637316569632	-3.86301424286793	2.69706274722222	0.000196839300022639	0.011995307679232	XUT_11F-153
-1.08677436630634	-1.08967949741843	4.23282629490476	0.000207305360681452	0.0125488844999172	YOR082C
1.09660033233315	1.09949807017373	4.36817382086185	0.000212182646544993	0.0127590624544936	SUT750
-1.85827683792852	-1.86116518509197	4.26308952782467	0.00021990893235607	0.0131366651696916	CUT840
-1.42180911001287	-1.42572674723253	4.63245267683093	0.000231517765491985	0.013739747128544	CUT243
-1.10824259832127	-1.10902545152792	7.91529733565305	0.000233944085284559	0.0137935863271675	NUT0554
-1.56803340548874	-1.5740578392281	3.58706130180836	0.00023713013696139	0.0138729309987908	YLL038C
0.727513848303035	0.727575809256218	9.04028289445168	0.000238345510551913	0.0138729309987908	YGR085C
