gene_id	rrp6	dis3	csl4	enp1	srm1
88	YDL163W	2.28258806025159	3.51777991401938	4.96696194593751	5.27846914013638	5.2421137311989
89	YDL162C	1.91474162812479	3.67853535563223	4.23504696566765	4.48472480901897	4.26377954257518
90	YDL161W	-1.66241796160265	-1.56664217464696	-1.63471582975571	-1.27629731849301	-0.389984145685742
91	YDL160C-A	-4.07896501801319	-1.23776188376173	-1.81145200365786	-1.3032641067056	-0.950348168100186
92	YDL160C	-0.522628881001803	-0.836029328469134	-1.67059889822586	-1.20450274432045	-0.327865504167571
93	YDL159W	-0.394741368845761	-0.523788992472632	-0.927987857247496	-0.594524885244969	0.597409282365002
94	YDL159C-B	1.91448128346373	3.66407841028126	4.46648329417927	4.11381717720589	5.72603313617652
95	YDL158C	-0.97731513004894	-0.365275539068843	-1.68121441716703	-1.40839343156273	-2.4047030300312
96	YDL157C	-1.42921128559859	-1.36003028830193	-1.50809937440646	-1.30181939322587	-3.08904722978463
97	YDL156W	-0.00129824923454221	0.236903618560064	0.36305030830524	0.747954890221501	0.21705087596206
98	YDL155W	0.0255561576213778	0.123611261193208	-0.0503802420194192	0.607309547003859	0.052461116126817
99	YDL154W	0.918909809275263	1.08606063559486	1.19983469447127	1.7487052118475	1.11984017737275
100	YDL153C	-0.231850379973873	-0.93562764817452	-1.45619270981217	-0.803506212946777	-1.256837665865
101	YDL152W	0.417080876143563	2.34025231833664	2.30186931704611	2.12881262128527	1.21813495891873
102	YDL151C	1.70893931002825	2.30078666404307	2.26993528526442	3.6564454981342	4.4656818929629
103	YDL150W	-0.0269310433653633	-0.233965732768567	-0.514263230874692	0.0654734613045084	-0.340365918478147
104	YDL149W	-0.474043771558035	-0.280876818633417	-0.251990373033904	0.193407802492478	0.883943766248451
105	YDL148C	-0.136418615402469	-0.858640355141622	-1.72758852812968	-1.01869427332169	-1.02649581280854
106	YDL147W	-0.796352788153849	-0.944481706766296	-1.57824524507457	-1.2492040787797	0.157134638753556
107	YDL146W	-0.778975691208004	-0.561948655717796	-0.748087994986253	-0.859784117575508	2.38692589993053
108	YDL145C	-0.862497775015754	-1.07683929306863	-1.48130153603493	-1.00153085740791	-1.43976984273285
109	YDL144C	-0.758404632923339	-1.11250414736198	-0.958861108283542	-0.617456616489608	-0.584944989982275
110	YDL143W	-0.368127577274483	-0.808673711705043	-1.03061920377948	-0.481613677132825	-0.610759460412607
111	YDL142C	-1.28916219331243	-1.27276798636985	-1.57178181737957	-1.3078333418855	-1.95707724737631
112	YDL141W	-0.441515122237887	-0.556488944204879	-0.692747633526526	-0.101590013265669	-0.0464448292408954
113	YDL140C	-0.127958809571168	-0.0606465204582911	-0.0485327323753158	0.35763257333413	0.404191565549192
114	YDL139C	-0.68875873625496	-0.777346637849026	-0.413509719857448	-0.00403234434548282	0.978006017441116
115	YDL138W	0.068956237472405	0.0794293885502105	0.754149269858149	0.692234875315585	0.538794636488553
116	YDL137W	-1.75835639645441	-1.67123522716517	-2.36538036675905	-1.54898633189099	-1.24208587851818
117	YDL136W	-0.820549372682275	-1.61043303865504	-2.10118070357954	-1.62042750835398	-2.03284209286967
118	YDL135C	-1.64171080117412	-1.69211467190413	-2.11013530024054	-1.66205556554413	-1.02341491181866
119	YDL134C	-0.704156368510772	-0.844143374654669	-0.781145032552521	-0.439976360943876	1.4252699063298
120	YDL133C-A	-0.15212736918165	-1.15979815595491	-0.776506908565558	-1.24625090764985	-1.43277880359864
121	YDL133W	-1.00782707798604	-1.02596512898387	-1.20549114427044	-0.507569759314125	0.32090402136345
122	YDL132W	-0.622343696577538	-0.742943610571404	-0.836053347657374	-0.826523133966284	0.1854516479002
123	YDL131W	0.166967417475922	-0.872311556781143	-1.41370570911142	-0.281222290453917	-2.39210486905127
124	YDL130W-A	-2.71443447598406	-2.30973759420144	-2.0446962875524	-2.57799624906029	-0.610172929420985
125	YDL130W	-0.689425718322517	-1.81615084226766	-1.92835365981219	-1.75623381164702	-1.81558627606575
126	YDL129W	-0.0027083784232682	0.152156739429348	-0.202680915278629	-0.217482841404431	2.81026938245092
127	YDL128W	-0.618790276254859	-0.481251655951728	-1.14960315161951	-0.689505708819622	-1.14484171501426
128	YDL127W	0.125914590331451	-0.14920586439452	-1.32757445353118	0.388238925689481	-1.68373289678805
129	YDL126C	-0.858903858141426	-0.99530128579134	-1.23689203583841	-0.763350624312667	-0.162732287732926
130	YDL125C	-0.544433364470073	-0.616114203746921	-0.893499957041303	-0.389291505721435	-0.949409532128362
131	YDL124W	-1.27946013520385	-1.35855796598429	-1.855690026789	-1.12436652304017	-0.940523036778151
132	YDL123W	0.126889544365074	0.364449536161713	0.709165863759332	1.20042646318923	2.80539868510916
133	YDL122W	-0.31734218759132	-0.633367338331429	-0.884025900021063	-0.427656298292496	0.77329596250631
134	YDL121C	-1.13643859465375	-1.24238873925894	-1.88626015273239	-2.18156244135754	-3.6818615417583
135	YDL120W	-0.503978881148302	-0.707784457811903	-0.837102841859602	-0.62918461174119	0.038344166004945
136	YDL119C	-1.01806736118205	-0.87495325734995	-0.397008158052548	-0.369675701081508	-0.530246911481783
137	YDL118W	3.01575352022408	4.16799988521218	5.00341623569315	3.76745782964811	6.73606645748759
138	YDL117W	-0.564475359925029	-0.800266424729076	-0.896157691037585	-0.736883798635769	-0.610889051696526
139	YDL116W	-0.365284449625474	-0.722109293875256	-1.59395857461065	-1.2527538390293	-1.48873728532214
140	YDL115C	-0.941986058384467	-0.79628379546567	-0.573462917814165	-0.408801779348718	0.720355069512552
141	YDL114W-A	4.80499450519926	3.17961554736556	4.20456436301071	4.89310140720958	5.4404367737671
142	YDL114W	0.115080871283925	0.0307623705970882	0.628680511772796	0.690336536892657	1.69324431777213
143	YDL113C	-1.31166010047613	-1.03913505946586	-1.51373203526949	-1.14745403231624	0.619314240360484
144	YDL112W	0.121702285955885	-0.525497111959003	-1.35885415614255	-0.748555849969265	-1.69977851816228
145	YDL111C	-0.0324314370843059	-0.676229909749278	-1.45910194656558	-0.698292271889522	-0.313958455052744
146	YDL110C	-1.65399437539389	-0.954271707196663	-0.876618801676904	-0.536258487735628	0.00725434021706855
147	YDL109C	0.238916072045721	0.73672705028203	0.788457509811853	1.30171911617272	0.584536970044324
148	YDL108W	-0.983775979605487	-2.00794473424357	-1.64491704619303	-1.1921905462498	-1.96274368352725
149	YDL107W	-1.31102443588764	-1.27909058967179	-1.0839409228781	-1.00096426996982	-0.881966375595862
150	YDL106C	-1.37106110121655	-1.28800671943266	-1.714999347544	-1.69744648703373	-0.0116669167707011
151	YDL105W	-0.456812620301383	-0.743204466353456	-1.04665600950253	-0.445195924516241	0.301389493141412
152	YDL104C	-0.836565667009329	-0.557274069653836	-0.0743428869894315	-0.537298445988795	-0.414906921290389
153	YDL103C	-0.730815056207268	-1.02514804712877	-1.20413953776726	-0.704379654126467	-2.18464210589456
154	YDL102W	-0.355507193542692	-0.776298749572998	-1.20250958306475	-0.601009045948205	-1.30381451074187
155	YDL101C	-0.703801525776572	-0.871260618735731	-0.961473479567454	-0.200867742674657	1.89824360932863
156	YDL100C	-0.929562626568529	-1.6500936683546	-2.02190833130884	-1.91071751696126	-1.71551724543511
157	YDL099W	-0.933401605929623	-1.30359241785845	-1.37782581968664	-1.06024196067789	-0.822491278313862
158	YDL098C	-0.500522382927855	-1.02722725824022	-1.28988614695269	-0.323699598402501	2.45172039875674
159	YDL097C	-0.718863756232205	-1.04652736812777	-1.33857073928136	-0.76403924078984	0.334726957198915
160	YDL096C	1.03702461995057	0.854270051743926	1.54637703128891	3.30461466378905	3.02702487305983
161	YDL095W	-0.816064931650314	-0.814066254014894	-0.922385378897453	-0.552583338179656	-1.51188626547104
162	YDL094C	0.361815182564485	1.34705195485183	0.9708302153884	2.37294646517014	-0.8151816206609
163	YDL093W	-0.105732240816088	0.402994476312663	0.192589406477145	0.719926271494582	0.343608934322547
164	YDL092W	-1.09406416767624	-1.3752160477701	-1.51816938382317	-1.18352331302422	-1.95533669636852
165	YDL091C	-1.42617911800723	-1.31608586421206	-1.6356639165988	-1.24614561049744	-0.956211310125436
166	YDL090C	-1.27185960787262	-0.950518524109318	-0.996081096088128	-0.597465038293757	-0.395965060449029
167	YDL089W	-1.29428530812561	-0.650487794850437	-1.18693885509277	-1.59203786871724	-0.545267930838286
168	YDL088C	-0.450182361781943	-0.566922780402738	-1.12284831953597	-0.926005584344334	0.117195829066061
169	YDL087C	-0.299676152823003	-0.192886704447549	-0.500911919378259	-0.231188389791329	0.570466856759206
170	YDL086W	-1.16111746345245	-1.36314761238925	-1.40477451468271	-1.34105539343494	-1.37295571441727
171	YDL086C-A	1.81211758156513	2.32636138310296	2.36891873158764	1.38827945372325	0.469811643378838
172	YDL085C-A	-0.446926807123264	-1.07393430016597	-0.862842113384123	-0.801945987486445	-1.31090446877751
173	YDL085W	-2.84280797613695	-1.2116155310334	-0.158608563479819	0.724908949241207	0.366014342325807
174	YDL084W	-0.627563382797653	-1.30839894699618	-2.27169230537123	-1.62654200423655	-1.68981550727163
175	YDL083C	-0.971819794287396	-1.86061467270983	-2.14205665663134	-1.79411565025239	-1.90551215524405
176	YDL082W	-0.710872421727656	-1.67827956831374	-2.13343111623836	-1.78633088834749	-1.74990225484514
177	YDL081C	-0.458290561203729	-1.44554803465739	-1.60805496050369	-1.77939948008916	-3.03474807223871
178	YDL079C	-1.8353962462376	-0.0187763991514097	-0.567568333031829	-0.84801773902932	-0.834624485398395
179	YDL078C	-0.981315108623884	-1.22050761878249	-1.72495612051325	-1.31517719678869	-2.02268644696681
180	YDL077C	-1.00653502378141	-1.15008637019576	-1.54034138244293	-1.30404217836066	-0.645013982350189
181	YDL076C	-1.17975523811709	-1.24405974433662	-1.46559325600737	-1.48366402672345	-0.406650798063772
182	YDL075W	-0.842884872946575	-1.8202908251356	-1.93418271972985	-1.51847960572802	-2.89217694346813
183	snR63	0.442019255699318	-0.0903009412946717	-0.366697794211653	-0.904639563777774	-0.874350503887718
184	YDL074C	-0.0748681829639233	-0.32213423213389	-0.942823280333146	-0.430088007646862	-0.10291635129766
185	YDL073W	0.0156071371991296	-0.300763938074524	-1.22762008660698	-0.63140553163869	-0.634737550478548
186	YDL072C	-1.51841775890573	-1.66275885692636	-1.52101237234226	-1.80119561382026	-0.286750373162482
187	YDL071C	1.50967953082221	2.07582388568608	2.76825774829934	2.18788370222268	2.66313836386833
188	YDL070W	-0.111822224066036	0.308643873583802	0.842762663926293	-0.108504664029559	-0.136549689984503
189	YDL069C	-0.567146643571224	-0.4627633302322	-0.740853792227403	-1.13149201475088	0.860143733057066
190	YDL068W	2.41581951262431	2.52336657687451	2.49502429173729	1.26926095596877	4.92520333780243
191	YDL067C	-0.97520085012262	-1.54676654710644	-1.78680455782159	-1.48160911705972	-1.04182145701275
192	YDL066W	-0.560135816093663	-1.57058354125501	-1.85323280640002	-1.57384867235707	-1.93944182456629
193	YDL065C	-0.881579051429985	-1.11588165415793	-0.880022352424593	-0.632502538097174	-0.00317763270403405
194	YDL064W	-0.828784417600979	-1.31237380082859	-2.29879624963242	-1.41472294657014	-2.15505921106026
195	YDL063C	0.29121354958208	-0.260503234544598	-1.19675382905634	-1.01512980241145	-0.200297891340178
196	YDL061C	-1.01061014859623	-1.74300641139375	-1.82098324052244	-1.65191029736317	-1.66781172752215
197	YDL060W	-0.00285093383658477	-0.829369427037472	-1.26919151518599	-0.678294424495515	-1.03554530549664
198	YDL059C	-1.30912009480669	-1.39841558139336	-1.20108643690172	-1.67383084870828	-0.969267650774706
199	YDL058W	-0.402524021344165	-0.992799504600176	-1.08810968641878	-0.647845045552482	-1.6067531701671
200	YDL057W	-1.25178752283117	-1.50636276379646	-0.96027982340798	-0.837524906174952	-0.500363847418795
201	YDL056W	-0.422491672459224	-0.729171415820562	-1.02421820346876	-0.50818561836044	-0.178296063255556
202	YDL055C	-0.801697396494485	-0.989880483235702	-2.21265579442779	-0.839432175832882	-3.62535170247355
203	YDL054C	-1.15655949123148	-1.27957943691021	-1.26601171953351	-1.76438899105203	0.20156495857273
204	YDL053C	-0.844549263687285	-1.00555601926027	-1.25481883180077	-1.27255696651964	-0.652318726808832
205	YDL052C	-0.582729163406928	-0.526793690403839	-0.506919776467987	-0.343286007634494	0.144489935613104
206	YDL051W	-0.461279081646989	-1.16979435899525	-1.82833701715994	-1.45409990336324	-1.73562509155505
207	YDL050C	1.04218907039961	1.96674549389998	1.59752717961521	2.21402131995152	2.73783263236944
208	YDL049C	-1.28034226813415	-0.00237560080675772	-0.176289160233492	-0.0945389366374725	-0.400367127723264
209	YDL048C	-0.0719763126133698	0.106653432684988	-0.953067848241304	-0.214197005922307	-0.677376326961993
210	YDL047W	-0.441653765740985	-0.579953307424777	-1.3421991357691	-0.581564395886123	0.225394924387732
211	YDL046W	-1.06826679372241	-0.847979295815531	-1.13872834407397	-0.957507710333106	0.145924452432647
212	YDL045W-A	-0.235572232981112	-0.701520227332094	-0.575080454014701	-0.550738542633978	1.39444504990496
213	YDL045C	-1.30466696195027	-1.23047753235616	-1.3815914346261	-1.05561473783689	-1.05604849071256
214	YDL044C	0.0762994439067407	-0.325807759746631	0.0118450946492468	0.540906932541691	0.825842730539778
215	YDL043C	-0.348902520807989	-0.623169837194351	-0.886696547330282	-0.209914522812168	-0.317626559654381
216	YDL042C	0.114952146595556	-0.373090088353749	-0.483990722183174	0.32574081306236	-0.223897014968994
217	YDL040C	-0.754596950036735	-1.21715687811891	-1.83448851163915	-1.2667958285282	-2.42425235195257
218	YDL039C	1.80131823053518	-0.285150584058676	-0.657316974321523	-0.0776631696401753	-1.64738467255067
219	YDL037C	2.08342284911644	-0.339298744282293	-0.588658688825797	-0.0852198614650819	-1.41112050610991
220	YDL036C	-0.0717411407418152	-0.301838987709138	-0.162612110851269	-0.0315303837766135	0.466767505144593
221	YDL035C	-0.534000806484063	-0.566368036957964	-0.402379630052722	-0.195815344481164	0.290743182385232
222	YDL034W	2.01442547618843	0.282416729649804	2.38140532543521	3.27775886623192	3.68491466522539
223	YDL033C	0.596497953772267	1.05933500803203	1.22668202885493	0.769137054569669	0.822706186190878
224	YDL032W	1.366804332832	2.83303518783137	3.88680791057568	4.71601003574471	2.81239962464514
225	YDL031W	0.493833581528886	-0.239926368130292	-0.658539241668201	0.152009210745329	-0.308224694386432
226	YDL030W	0.00583139532514949	-0.379382931212108	-0.678634720144299	-0.0952515814356221	-1.17686122225841
227	YDL029W	-1.30796206328683	-1.61738742694252	-1.78712810778116	-1.58183280993507	-0.54183404527
228	YDL028C	-0.685305516925221	-0.97243340249327	-1.38481877079142	-1.07312865050294	0.852391751173519
229	YDL027C	-1.50447276770123	-1.14926171998212	-1.52324159566406	-1.7496942924035	-0.38066650269423
230	YDL026W	-2.57987468057505	-0.438027429007485	-1.29794978567869	-2.70739600937628	3.34442640512694
231	YDL025C	-1.63173283147722	-1.32327665478891	-1.05207995155546	-0.832279330986648	0.323624296721523
232	YDL025W-A	3.68874307133335	5.17422828431464	4.45196044946377	6.14714166641685	4.64060472022061
233	YDL024C	-1.47121191635406	-1.25021286483766	-0.0798343883986753	-0.0489857062440796	-0.325706714380738
234	YDL023C	0.308068816424657	1.41041365792192	1.79218683607223	1.88890300982452	0.261817760156687
235	YDL022W	-1.07043219619279	-1.40876409475109	-2.43966134913413	-1.8333514309056	-0.759072399374175
236	YDL021W	-1.3372253838501	-0.539979175212459	-1.3840751711238	-1.94894673603527	-2.03075668236746
237	YDL020C	-0.597744327154039	-0.441769576568195	-0.51264971483625	0.0871913409221082	2.05322592275797
238	YDL019C	-1.03528135840941	-0.675635581950046	-0.188736139970234	0.355888181687432	0.167260251341188
239	YDL018C	-1.18580035498631	-0.561645115234029	-0.626792572441429	-0.178029115449137	-1.67409394256141
240	YDL017W	-0.809304559126967	-0.722935436020835	-0.896227315679518	-0.501768893544098	-1.87052121952999
241	YDL016C	-0.419402455404394	-0.898185964547894	-1.60665585287895	-1.40032022004673	-1.57208225088562
242	YDL015C	-0.513329399083753	-1.04756183857615	-1.91610547151172	-1.99389398195975	-2.59831907089118
243	YDL014W	-0.0117735690347258	-1.01468820500533	-1.47812884839283	-0.910440882169969	-1.49260174781005
244	YDL013W	-0.647565410373017	-0.387204037605318	0.0130176038082696	0.532315519820683	1.4716068542053
245	YDL012C	-0.808485649634477	-1.02274075328924	-1.15911130775156	-0.900406832130194	-1.49143227910431
246	YDL010W	-0.312528305197481	-0.552187678456976	-0.502363500829776	-0.323122006627165	0.151980886699897
247	YDL009C	1.92358941658748	1.85122975825744	1.89477200358816	0.754236502343638	-0.0939176735358219
248	YDL008W	-0.604522146957949	-0.739467895789324	-0.773961844298085	-1.13827359905715	-0.691909546488505
249	YDL007W	-0.57509496269245	-0.906422663965994	-1.1336582331924	-0.736250282205848	0.450690960284404
250	YDL006W	-0.636672128592208	-0.560114013090418	-1.14347461128274	-0.485617312424791	0.533033471691888
251	YDL005C	-1.1771380350655	-0.713833301450037	-1.31020520943603	-0.834677465611293	-0.629063536922963
252	YDL004W	-1.28714210492743	-1.69661485950736	-2.69268603401263	-1.82928632043066	-1.86496851345723
253	YDL003W	0.207198670277738	-0.843559744048956	-1.58215189632604	0.48639126532847	-1.16279142430371
254	YDL002C	-0.639862333017932	-0.830814661989216	-1.45248195927558	-0.791503713504545	-1.29610055555558
255	YDL001W	-0.254124046413026	-0.385342802181243	-0.762340471909254	-0.320041769707174	-1.748356232648
256	YDR001C	-1.08583060577977	-0.941936406577849	-0.806510092899048	-0.713811987286244	-0.0963650197849576
257	YDR002W	-0.742264006900527	-1.45953405347657	-1.81337368551225	-1.62569470998882	-2.22440399339336
258	YDR003W	-1.34284954679608	-1.10014522132632	-1.2153643580189	-0.633113933720525	0.563455530516908
259	YDR003W-A	-1.41225678715323	-1.0959496721699	-1.48386925766548	-0.945433898654849	0.0275956184850512
260	YDR004W	-0.157641971743736	-0.303902938510353	-0.155289056691793	0.802588902871339	1.68232735538506
261	YDR005C	0.034101870819386	-0.0842933812323747	-1.59062602858555	-1.03672071029031	-2.17183988860507
262	YDR006C	-0.0226520805644047	-0.411826042192043	-0.898346771477115	-0.393221339226509	0.251246091490692
263	YDR007W	0.0197566238784506	-0.327636033316962	-0.353231158712734	-0.269494761486838	-0.657480117713806
264	YDR008C	2.24831831709186	2.43313283031094	2.91891877792845	2.06591861347472	2.48172089856165
265	YDR009W	-0.615908469189312	-0.770233351928286	-0.214681652057766	-0.640427068079551	-0.137849409455255
266	YDR010C	0.397489677736675	2.2183549623615	2.10427904209479	0.779495818019413	1.54813959762101
267	YDR011W	-0.440866701688008	-0.609449569974917	-0.177750703569894	0.501191616905333	-1.23568719256203
268	YDR012W	-1.28944924582929	-2.697425409448	-2.59481687729048	-0.914068630399194	-2.26575843000321
