UniqueCount	AmbigCount
3	207
258	5
0	17
0	104
0	8
0	1
0	0
0	2
0	18
0	72
22	0
5	0
143	31
0	10
64	0
83	9
0	3
200	0
0	0
0	70
6	68
0	31
1	2
0	260
3	0
82	6
27	0
0	1
30	14
0	143
0	11
0	115
0	50
519	0
0	265
0	1
8	1
2	0
48	9
30	1
14	0
6	9
0	28
60	0
1	0
163	0
0	9
31	29
130	6
0	17
0	117
62	219
12	206
38	33
0	80
0	23
0	28
31	13
18	94
0	38
41	1
77	1
52	16
0	6
3	9
18	0
22	381
0	16
30	3
1	43
95	0
85	1
0	5
0	45
26	0
211	1341
237	0
0	8
0	13
39	170
46	22
47	10
11	160
320	0
0	0
164	0
74	18
0	37
3	2
0	0
69	0
85	0
0	6
12	0
17	69
5	3
345	0
12	6
23	18
13	12
0	6
168	0
0	76
12	0
0	2
92	0
27	326
59	3831
0	714
0	4
0	135
788	0
0	0
4	0
0	454
0	140
53	0
171	0
28	0
1	1
219	0
0	16
0	18
102	232
310	3298
1	69
0	1640
360	1760
30	24
12	208
35	37
808	0
21	20
0	464
8	72
22	9
148	0
112	0
142	0
84	0
81	0
0	29
1	18
0	111
118	0
4	1
28	0
88	0
701	0
429	0
2410	0
0	55
10	381
8	6
2	0
0	11
0	80
0	219
0	104
0	51
40	24
262	0
39	0
0	19
20	0
9	1
6	562
81	43
162	0
0	68
0	116
514	260
8	147
74	111
1	531
24	21
102	0
0	1
0	137
5	0
323	0
0	36
152	0
0	1
70	31
0	1
1	0
0	61
389	0
24	24
2	6
15	0
13	60
29	0
0	30
78	0
254	0
577	7
76	0
0	79
62	0
251	0
0	6
0	41
9	57
78	0
33	76
88	0
0	174
19	17
0	2
0	35
0	41
0	50
0	57
704	1179
30	0
21	0
67	0
9	436
155	1663
0	0
24	0
0	26
28	0
65	2
17	90
14	0
430	139
15	0
155	0
6	12
10	50
87	61
0	28
124	0
49	0
0	109
415	0
0	84
1039	3
147	32
121	0
592	145
72	0
449	0
0	35
0	139
199	0
0	0
81	0
20	288
4	153
75	8
611	0
590	0
107	27
212	0
45	0
835	0
275	0
6	14
0	58
18	162
33	2
0	13
1168	0
8	0
0	95
151	0
80	113
0	113
3	0
60	0
0	114
24	12
302	135
23	0
1266	131
520	248
0	22
0	4
57	0
0	11
8	64
27	56
427	0
0	15
70	14
0	3
0	172
0	19
80	0
49	0
0	69
58	0
0	0
80	0
0	18
0	7
0	2
48	1
150	0
0	495
19	0
337	178
20	0
49	2
591	1
43	0
32	10
76	0
29	6
48	121
47	0
90	0
293	0
27	2
100	50
0	15
100	70
0	452
14	0
6	35
278	0
32	0
0	20
67	0
27	6
0	119
20	0
10	16
0	8
12	31
11	32
54	0
390	0
39	0
46	0
0	91
20	32
0	142
0	51
113	142
0	133
499	0
127	22
143	0
0	61
2	0
0	13
140	2
8	19
21	154
421	4
40	0
75	0
0	13
31	14
62	0
33	7
116	4
0	48
1	0
3	0
0	27
0	21
0	9
138	0
0	150
426	0
28	0
85	14
0	0
0	7
51	0
8	4
70	0
96	0
0	282
0	538
16	0
186	0
69	134
65	24
3	26
40	12
4	51
10	2
0	88
324	14
0	215
247	0
0	436
27	2
38	0
149	0
104	19
217	0
52	0
0	0
106	0
0	14
81	0
0	0
0	16
0	7
18	0
219	0
0	12
336	0
120	178
0	494
0	110
92	0
0	30
0	19
126	0
405	0
0	18
9	38
606	2
255	0
0	9
75	0
41	0
79	0
13	14
49	0
8	0
450	0
146	0
0	102
43	0
45	0
13	27
0	0
8	8
207	0
74	0
519	1
36	27
0	30
42	0
56	16
20	0
99	0
16	0
16	0
33	5
48	95
196	0
23	40
0	44
0	74
47	5
0	40
179	27
68	57
67	299
17	51
66	0
0	72
0	473
10	0
8	5876
23	12
10	6
9	0
0	4
5	2
0	18
1	2
0	12
1	0
172	241
15	0
48	5
0	1660
846	487
0	117
159	0
69	0
0	8
0	24
35	41
0	20
0	0
144	117
0	77
0	251
0	45
66	0
19	0
33	0
81	0
599	0
132	0
39	2
50	341
28	0
0	283
28	135
76	21
85	15
1095	0
98	0
110	0
390	65
81	0
179	135
112	0
0	27
0	57
133	0
415	0
68	34
0	61
14	68
17	0
3	402
0	0
18	376
22	0
23	75
0	31
36	26
27	0
0	43
127	0
82	0
46	21
0	25
0	670
567	0
0	58
262	0
138	0
0	0
0	138
94	0
20	96
83	0
84	0
352	49
62	26
12	0
191	55
17	0
693	0
87	0
0	290
0	28
0	45
0	98
61	0
6	0
0	91
37	196
75	0
9	0
45	288
5	67
0	12
148	20
77	0
0	268
0	25
54	103
42	113
4	121
135	150
0	31
73	0
3	335
249	434
0	335
0	56
57	142
47	42
0	76
0	135
344	0
0	21
8	51
46	102
13	338
35	229
116	33
1068	0
89	222
183	591
23	105
400	43
38	0
0	564
12	38
41	0
0	181
98	0
0	118
0	452
0	5
12	0
10	14
3	0
47	0
0	6
0	0
0	53
0	34
99	71
0	311
0	34
32	0
223	0
0	79
0	116
34	9
0	2
0	50
1	3
0	12
36	188
107	68
0	30
78	22
4	18
524	0
148	1970
22	51
245	139
91	0
11	0
0	3640
69	0
20	0
0	22
0	862
0	29
94	0
15	7
89	0
327	0
695	0
0	3
4	3
0	50
5	117
0	66
0	51
21	0
288	4
0	33
0	20
0	3
0	0
0	251
0	8
481	0
202	9
28	12
8	5
8	807
0	170
1	47
0	0
26	12
110	0
40	52
213	6
69	92
6	2
1	51
19	3
0	266
642	67
155	3
58	0
0	266
0	7
230	0
73	0
55	0
105	51
38	0
21	211
0	54
5	137
27	59
14	8
0	232
170	0
110	0
0	85
0	9
148	0
253	520
0	76
0	32
70	0
0	370
80	0
0	14
0	57
36	0
0	31
1557	90
0	157
16	0
0	2
6	18
5	0
33	0
0	0
0	342
123	0
1	85
0	20
0	14
1	125
35	0
99	0
68	1
0	96
0	27
0	150
1	0
0	7
35	0
0	76
0	19
206	0
99	2
3	34
2	0
2	0
1	26
0	1
71	0
156	7
0	1
32	0
29	2
37	0
17	251
57	7
285	51
16	0
18	0
7	0
41	0
71	12
83	10
0	323
126	0
59	0
0	17
579	67
113	0
43	0
101	244
0	1
4	0
103	3
285	0
1	116
37	0
169	0
3	0
0	3
289	0
144	2
357	0
0	49
121	0
585	3
398	0
0	49
119	0
78	1
0	15
304	0
25	3
1	239
10	0
231	0
67	0
3	97
103	0
14	14
132	0
0	14
666	538
23	7
75	326
0	132
294	51
16	34
42	295
175	2
51	3
255	26
21	116
0	67
22	1089
2	12
105	24
4	632
14	19
18	19
88	519
327	109
17	52
0	180
99	839
112	157
31	76
0	121
0	24
338	161
22	564
72	239
0	18
55	127
0	1585
14	18
5	306
1117	68
18	480
0	114
29	91
4	105
0	23
184	41
0	173
0	225
0	113
199	70
102	74
473	634
0	59
181	172
0	581
87	119
0	437
43	38
27	207
5	45
223	104
278	326
3536	521
0	0
120	195
0	229
48	7
39	297
58	85
24	67
0	8
0	10
633	0
8	7
97	0
167	0
7	0
28	0
22	0
326	2
0	0
31	0
103	50
71	0
0	24
82	61
3	2
40	0
199	12
248	1
156	0
0	228
0	1
0	0
0	24
14	0
126	323
22	0
215	162
222	1314
5	26
0	154
9	5
9	7
31	0
0	5
0	33
240	0
0	27
9	7
264	670
39	13
139	68
28	0
26	0
151	0
33	0
9	132
22	0
23	0
4	13
26	0
32	0
0	0
