UniqueCount	AmbigCount
2	65
411	15
0	5
0	16
0	1
0	1
0	0
0	0
1	11
0	1
8	0
0	0
174	31
0	3
54	0
52	0
1	0
218	0
0	1
0	31
0	15
0	1
0	2
0	28
2	0
68	3
17	0
0	2
14	14
0	35
0	1
0	68
0	4
307	0
0	93
0	0
7	0
8	0
26	14
21	0
26	0
0	0
0	3
43	0
0	0
234	0
0	0
21	9
100	6
0	3
0	83
33	119
2	224
23	15
0	56
0	3
0	16
4	11
11	60
0	11
22	4
137	8
64	6
0	0
0	1
19	0
409	726
0	0
40	6
1	2
123	0
83	0
0	1
0	59
2	0
139	1325
227	0
0	4
0	23
31	196
79	16
34	10
51	213
188	0
0	0
215	0
119	25
0	10
3	0
0	0
58	0
51	0
0	2
49	0
1	11
6	9
315	0
7	3
30	15
10	1
0	6
101	0
0	10
3	0
0	0
96	0
13	117
387	2962
0	548
0	5
0	25
1018	0
0	0
1	0
0	34
0	44
44	0
40	0
66	0
0	0
189	0
0	6
0	25
89	175
33	227
0	9
0	445
496	528
1	7
1	183
39	10
710	0
0	0
0	165
1	9
49	14
110	0
69	0
103	0
30	0
78	0
0	9
0	15
0	271
173	0
2	8
42	0
55	0
275	0
273	0
2181	0
0	13
3	726
4	3
0	0
1	1
0	52
0	119
0	18
0	13
35	17
419	0
24	0
0	15
6	0
16	1
1	217
23	7
263	0
0	4
0	18
148	28
0	138
245	271
0	53
1	4
105	0
0	0
0	65
1	0
231	0
0	31
108	0
0	0
76	29
0	4
1	0
0	27
300	0
21	7
5	3
8	2
5	6
23	0
0	14
128	0
155	0
307	3
93	0
0	36
53	0
300	0
0	1
0	1
27	26
49	0
14	26
45	0
0	23
8	5
0	5
0	22
0	24
0	32
0	26
712	842
92	0
64	0
53	0
3	157
126	936
0	0
20	0
0	22
20	0
104	0
19	146
2	0
1088	257
0	0
170	0
0	2
4	55
34	16
0	9
96	0
9	0
0	16
102	0
0	96
1924	2
64	21
58	0
588	126
71	0
301	0
0	8
0	132
160	0
0	0
65	0
17	94
0	31
13	4
451	0
568	0
76	26
164	0
31	0
832	1
249	0
10	6
0	80
13	83
52	2
0	19
463	0
3	0
0	12
37	0
38	56
0	56
2	0
172	0
0	9
17	3
386	203
52	0
103	1
1251	413
0	20
0	2
106	0
0	1
3	116
41	26
616	0
0	28
47	16
0	1
0	244
0	11
163	0
24	0
0	18
30	0
0	0
212	0
0	4
0	4
0	2
45	1
124	0
0	453
1	0
241	141
27	0
109	7
1039	0
73	0
44	16
79	0
28	1
10	16
19	0
195	0
289	0
67	0
86	55
0	13
40	2
0	189
6	0
4	24
234	0
6	0
0	19
99	0
4	1
0	57
10	1
6	5
0	4
2	9
5	22
33	0
228	0
21	0
43	0
0	14
13	21
0	109
0	76
100	149
0	50
1796	0
76	5
92	0
0	13
0	0
0	5
83	0
0	18
14	99
196	2
10	0
109	0
0	14
13	17
44	0
7	0
39	2
0	54
6	0
0	0
0	26
0	5
0	2
136	0
0	68
266	0
27	0
83	12
0	1
0	3
57	0
3	4
26	0
64	0
0	143
0	342
6	0
158	0
21	54
40	9
0	1
32	5
1	4
9	5
0	49
291	17
0	77
178	0
0	157
34	0
39	0
122	0
57	11
79	0
