logFC	logCPM	F	PValue	FDR	mrna
3.31599686505763	4.37464985730753	194.689252780163	1.78248036816052e-10	1.19888309206649e-08	YCR064C
2.60359478318341	5.9400577527604	193.782203867015	1.84637704106879e-10	1.23272820094887e-08	NUT0008
5.36350442373955	5.37524702292715	198.001410375587	1.89525227341789e-10	1.25410930392006e-08	NUT1348
-1.47675009289663	7.87186758836258	192.901498590221	1.91088887927086e-10	1.25410930392006e-08	YNL170W
11.3562877489434	5.39348665395239	356.888723179009	1.91983693000978e-10	1.25410930392006e-08	CUT543
-1.58471549251275	9.08530213003553	191.627958458086	2.0087007895703e-10	1.29909297550067e-08	NUT0417
2.15282913104317	5.47414602308373	191.519162387768	2.01731398177968e-10	1.29909297550067e-08	NUT1081
11.5842284072652	5.31387010886041	353.011906535324	2.04865516271483e-10	1.30941315743655e-08	XUT_4F-132
1.95699500747026	6.1328829517386	190.735529072062	2.08059232761995e-10	1.30941315743655e-08	SUT535
2.19339754530775	8.40984374008997	190.688801685475	2.08443539535162e-10	1.30941315743655e-08	NUT1446
6.28951058687128	4.35464793558159	190.480232952781	2.10168649027624e-10	1.30941315743655e-08	NUT1212
2.59815555694722	5.87721337369486	190.435058196665	2.10544406371956e-10	1.30941315743655e-08	XUT_16F-47
2.44662946261471	6.07886298228211	190.046541510981	2.13807361466631e-10	1.32066043681429e-08	YHR156C
1.59283077091169	9.30249776116848	189.815987775389	2.15770493849424e-10	1.32378113794106e-08	SUT209
2.22135538195726	7.33369848984097	189.553444319285	2.18030703671509e-10	1.32867032841429e-08	XUT_13R-362
2.85556577029777	6.8947023504345	188.874218685204	2.24002467578929e-10	1.35596160374445e-08	CUT808
5.32022904028558	4.67398688977614	188.072694523093	2.31287020938059e-10	1.39078552987919e-08	CUT497
3.11848055790242	4.80807359817016	187.522948369622	2.36437084218363e-10	1.40760597741186e-08	XUT_13F-195
2.65244878752327	6.7742185901986	187.444261714346	2.37184707647593e-10	1.40760597741186e-08	XUT_7R-97
7.75233200312935	4.11094628816688	186.957116257713	2.41872728928398e-10	1.41463427382402e-08	CUT740
5.22624647605982	6.15287562614463	202.887824258581	2.41884559170355e-10	1.41463427382402e-08	CUT571
2.69353474605285	5.91376899411878	186.837173860997	2.43042892859634e-10	1.41463427382402e-08	NUT1145
11.6271760598434	5.29091585800487	340.72020212691	2.58081674076735e-10	1.49259974561577e-08	CUT655
1.89177632390156	6.22739983520805	184.49784492993	2.6718612478422e-10	1.53547469179792e-08	NUT1179
7.39953485389612	4.14339140604935	183.827651260825	2.74591000542329e-10	1.56810458171343e-08	XUT_7R-360
2.21926386087911	5.18607795104174	180.851338367478	3.1038362733559e-10	1.76142708512948e-08	NUT0494
3.13109551319855	4.9542744235994	180.621095310195	3.13363811417736e-10	1.76729404203294e-08	XUT_2F-190
6.71764135028296	4.07839100069242	180.447201661481	3.15635931989337e-10	1.76911991510073e-08	NUT1218
2.08380783179	6.02087013827363	179.926153749234	3.22555554995457e-10	1.79681253948389e-08	CUT4133
4.94137790922714	4.46710349818469	179.611685242517	3.26814116441318e-10	1.8094342544434e-08	CUT626
12.7421496093684	6.49302153822666	1169.29628096808	3.33858590546861e-10	1.83723394070636e-08	CUT389
3.06109833714677	5.50637718151578	178.578327714859	3.41258904900177e-10	1.86664509427326e-08	XUT_3F-33
3.44160964977768	4.54582054436827	178.343311364932	3.44643289250988e-10	1.87386890203531e-08	XUT_4F-272
1.91401524371186	6.31336683199653	177.135673891808	3.62639476223988e-10	1.95998002625822e-08	YOL155C
4.76196452108477	5.86116378726958	182.32550659443	3.70817304095381e-10	1.99232019005092e-08	XUT_12F-347
2.05961143991609	6.10214293891258	176.105046759908	3.78835145409155e-10	2.01844299742879e-08	CUT3959
3.18503486511207	6.15245285295353	176.025083991999	3.80125278150135e-10	2.01844299742879e-08	YHR213W-A
2.77219992741942	3.69868235591148	175.880002732786	3.82478659905051e-10	2.01913153019643e-08	CUT749
5.7267910618694	4.96171875405038	224.004241889719	4.01547388308046e-10	2.10364740023578e-08	NUT0952
-10.0490840892605	4.58647835538789	314.955945335627	4.0312185863549e-10	2.10364740023578e-08	NUT0521
6.04822289288027	4.51161537872335	173.043939806758	4.31934375913965e-10	2.24112236188503e-08	CUT433
4.13874039754733	4.46470821519483	171.49891847352	4.61873942749859e-10	2.38284965918677e-08	CUT816
4.31413303988005	4.15202938298649	170.386124043241	4.84882239379095e-10	2.48741849353796e-08	CUT827
6.1129405965633	4.43604348604288	169.911028877417	4.95095227056942e-10	2.52554194476238e-08	CUT449
3.32107108399647	5.19995815417181	169.487768747302	5.0439773188514e-10	2.53988662337744e-08	NUT1376
3.53517822789732	4.77113566699263	169.470373226719	5.04784232124993e-10	2.53988662337744e-08	CUT3406
4.71523579090467	6.2043241908608	183.215043583075	5.06298985497044e-10	2.53988662337744e-08	CUT537
5.28057311254498	4.46947040874325	166.91746047421	5.65285833657051e-10	2.82021723604727e-08	YNL179C
3.4730947740706	4.41399305486517	165.732473976639	5.96104515998338e-10	2.94869566523139e-08	NUT0228
-1.50219975719746	6.75657318178261	165.622660725532	5.99054732808584e-10	2.94869566523139e-08	NUT0453
5.38307283394891	3.90162014726437	165.558705046582	6.00780504479963e-10	2.94869566523139e-08	CUT795
-1.4179750619812	5.87530040705722	165.39289382836	6.05280791619114e-10	2.95481160639869e-08	NUT1203
5.09542941344511	5.11414223966411	165.073436982944	6.14058310066078e-10	2.98137882670347e-08	CUT221
3.59270585549938	5.62148487625131	164.95711339767	6.17289889229353e-10	2.98137882670347e-08	SUT205
11.8099202610267	5.39771979074021	306.607981830243	6.21512425737872e-10	2.98589038396819e-08	CUT523
6.56877324407733	5.4339453703694	177.052341168797	6.47719472053815e-10	3.09541726644665e-08	SUT279
4.84668411529276	3.62156540514097	163.538730343531	6.58269417726348e-10	3.12936456175667e-08	NUT0189
2.80039605955973	5.17278360795276	162.635446865299	6.85956287045212e-10	3.24400160748465e-08	SUT386
8.27554489704036	4.24912974137535	161.611200151001	7.1894485564426e-10	3.37739164235763e-08	CUT706
4.12635267936212	7.41876327868264	174.410941030839	7.21601298036762e-10	3.37739164235763e-08	NUT0447
3.1324784094291	4.96246740116098	160.908688704691	7.42600761876529e-10	3.45785380401994e-08	NUT0579
1.43719320693452	8.33529837864127	160.780348049904	7.47016184210599e-10	3.46066681256747e-08	YOL123W
2.44561223974776	6.08372043904955	160.431592863587	7.59164382985029e-10	3.49909268908836e-08	CUT4397
3.99478439810192	4.97035363105157	160.297939049932	7.63878623969567e-10	3.50303934628468e-08	XUT_13F-222
5.31669438300751	5.68086671273758	169.806544689607	7.80197075754571e-10	3.55989419490025e-08	CUT378
4.45702006396482	3.64315862604881	159.682075266547	7.86030437142599e-10	3.5685781846274e-08	CUT087
2.3465288077861	5.52330971428495	159.005968228454	8.11183733123897e-10	3.6644518889378e-08	YLR256W
2.20039953240776	5.44547943694309	158.680648318645	8.23607804044089e-10	3.67700561519585e-08	XUT_15R-366
1.65096602980873	6.842715467418	158.673197000304	8.23894864719389e-10	3.67700561519585e-08	NUT0005
5.85335386735974	3.86648336052096	158.615759889037	8.26111393722415e-10	3.67700561519585e-08	CUT3000
4.11588238332964	3.95376681576698	157.616090915989	8.65781973566845e-10	3.83478064389608e-08	CUT095
6.08759952398455	3.68965684739113	156.775737680466	9.00789880029677e-10	3.97047189838324e-08	YHR182C-A
-1.60304071616556	6.66344895331806	156.248959964065	9.23544195076514e-10	4.05110207308925e-08	YJR092W
3.1723978676109	4.38364321899596	155.609387410828	9.52042932645482e-10	4.15603357135624e-08	NUT1204
