logFC	logCPM	F	PValue	FDR	mrna
1.6217886384837	9.54676799972266	46.4839243425687	3.92805236532997e-06	0.000557975515455422	YLR156C-A
1.62153083767771	9.54659389383778	46.4705736031963	3.93494678965583e-06	0.000557975515455422	YLR157C-C
-0.611708520587386	6.83466666544756	46.0606640501571	3.99431811724696e-06	0.000557975515455422	YLR294C
1.1039994831667	4.40424486075664	44.8001554154476	4.73156819550009e-06	0.000650949079017285	YER097W
1.59017506358927	5.39393548312098	44.2170360848642	5.12346301871186e-06	0.000694343943431398	CUT727
2.16599836112077	6.24255239748673	46.038141768304	5.37848468584776e-06	0.000716940780816301	YDR040C
-0.663861978569787	6.71361372124763	43.753294490338	5.46124839182308e-06	0.000716940780816301	CUT3734
-0.9325175939786	5.11148985748918	43.6526744374799	5.53780002695078e-06	0.000716940780816301	XUT_8R-199
4.01368950901358	5.29091585800487	57.5879756336525	5.66087966071671e-06	0.000716940780816301	CUT655
4.62426370207232	3.07483320300118	57.449874497042	5.68499297563586e-06	0.000716940780816301	CUT042
8.58353743146394	4.07065913231944	51.5722902334854	5.97602263264259e-06	0.000743318979512256	YEL071W
0.888480695240061	5.73096982119733	42.7561510919021	6.27574797573223e-06	0.000761714519151027	NUT1326
1.16748511733979	7.17666253875314	42.6996024432105	6.32587508011528e-06	0.000761714519151027	NUT0827
0.815112978675105	9.92939868016829	42.6440205100839	6.37558408099978e-06	0.000761714519151027	NUT0258
0.788084758410806	8.67487281945357	42.5359223326286	6.47352233398817e-06	0.000763371205098864	NUT1237
1.17054165919855	6.15638875492386	42.2534448087182	6.73752925110072e-06	0.000784317507692238	YPL198W
4.70107527175923	4.11353615380664	47.1386228047229	6.98242559038116e-06	0.000802537017223556	CUT109
1.04371144095677	7.49570554688901	41.8650776200995	7.12047942323027e-06	0.000808174414536636	NUT0733
1.29893112161963	6.17701077661731	41.2468712197423	7.78158737993719e-06	0.000872306338392959	NUT1173
0.985887284840399	7.4196511142845	39.7247064624737	9.72421571287498e-06	0.00107677900820616	YJL225C
8.05235131862981	3.86174502578045	65.4804095521753	9.93725802921805e-06	0.00108711208319638	YLR218C
1.569269359648	5.76317767106873	50.4379337512009	1.10057143865113e-05	0.00118966531701813	XUT_2F-118
-0.644571215249018	8.32767779668539	38.6317072662637	1.14561055799001e-05	0.00122378163135874	YLR406C
-1.16698112572073	5.08050613749282	38.1601561448623	1.23083219076104e-05	0.00128888446595281	YIL098C
-0.6544785205844	6.46017518788178	38.1383379927808	1.23494436715742e-05	0.00128888446595281	YNL058C
1.09038941449428	6.95759684318437	37.7811281046895	1.30451388288007e-05	0.0013460211427899	XUT_9F-4
1.90300681428222	3.51119113173725	41.1884048353514	1.46544399569491e-05	0.00149508218886627	CUT882
1.06362818395637	5.52330971428495	36.5008479961882	1.59260349086882e-05	0.00160675996634321	YLR256W
5.8305038501582	1.25715621001352	40.2739072530031	1.65414726404385e-05	0.00165051177555145	SUT502
1.11943689655935	5.61935773120314	36.0818667974428	1.70192018889092e-05	0.00167003135328319	XUT_15F-18
1.43781679691589	6.74558761424398	36.4377730890095	1.71049466801032e-05	0.00167003135328319	YMR194C-B
1.12082127086256	4.57342823372061	35.9069540712087	1.75003233976282e-05	0.00168202903486063	YLL012W
1.11711335640711	4.5993492295837	35.8719893138063	1.75983213999735e-05	0.00168202903486063	XUT_16R-18
-0.938563230216639	4.8123241008676	35.7860258305218	1.7841889937079e-05	0.00168754542321539	YJL096W
2.95295359508713	3.18394941307128	35.5790286930341	1.84440949398669e-05	0.00172651940261847	NUT0443
-0.816965030910031	5.72363399097126	35.453506551731	1.88203817726319e-05	0.00173892340900437	YDR494W
1.38980511775338	3.84577919432193	35.3557742259933	1.91193395172095e-05	0.00173892340900437	YGL098W
-1.12173933808004	5.36498891517227	35.3454798764423	1.91511388656869e-05	0.00173892340900437	YPR146C
1.50598486902907	4.92282546149243	35.0877570097503	1.99669517219127e-05	0.00179504872905908	XUT_10F-158
0.796527569485628	5.90846327384256	34.8423148156206	2.07803661704528e-05	0.00184986004733051	SUT641
1.86093188353692	3.20409875172844	34.6319496712662	2.15072529842093e-05	0.0018888694382434	YOL157C
1.04349294873543	3.69868235591148	34.595910203331	2.16346279270169e-05	0.0018888694382434	CUT749
-0.605151565377582	6.00167026151865	34.241382656358	2.29338746595783e-05	0.00197470864291471	YOR158W
1.89066939622355	5.39348665395239	43.3712255741294	2.32247796954476e-05	0.00197470864291471	CUT543
0.750085212548149	8.83666401964038	34.1532688304503	2.32702450211315e-05	0.00197470864291471	NUT0661
1.80639035482202	3.37910016550964	34.0929259519972	2.35038000678453e-05	0.00197606022792626	CUT153
0.742363504318414	7.45163762836879	33.7681713931897	2.48068980077901e-05	0.0020520199062357	CUT3863
0.81947538293204	7.98767799326329	33.7555222868145	2.48592719918422e-05	0.0020520199062357	NUT0903
1.68932819457722	6.37948727278064	34.5731902552043	2.57944243877659e-05	0.00211003039135959	CUT226
1.23041515073786	4.38182936399901	33.3828553787211	2.6459524323452e-05	0.00214511143622272	CUT509
-0.922649658900598	5.8565226142385	33.2048650913113	2.7264445709383e-05	0.0021908067879752	YML107C
3.59746270479535	3.13890299513007	33.1397714216359	2.76748752585896e-05	0.00220427953814029	NUT1205
5.8136874161378	3.32383121452757	41.7270230976586	2.8019179442869e-05	0.00221229695079348	CUT542
1.65269699560791	5.11182758998706	32.8063655521151	2.91683363575864e-05	0.00226416043984139	CUT515
-0.710947946942896	6.63773725971374	32.7844972986763	2.92770621489785e-05	0.00226416043984139	NUT0203
0.646899422178187	9.30249776116848	32.7247824700142	2.9576283556818e-05	0.00226416043984139	SUT209
1.04880707565714	3.85579048641651	32.6890967602905	2.97567392828485e-05	0.00226416043984139	XUT_4R-27
-0.727513848303035	9.04028289445168	32.6441609338475	2.99857341030675e-05	0.00226416043984139	YGR085C
1.19698109195628	6.15245285295353	32.6078580932852	3.01721820727763e-05	0.00226416043984139	YHR213W-A
0.680347568858353	7.15541629345126	32.538345652726	3.05328397320557e-05	0.00227244413743497	YLR087C
1.44453293314186	4.04999901553291	32.3732849470058	3.14088184168234e-05	0.00228266484972303	NUT0248
0.916787466494151	6.17106206356062	32.3463522176566	3.1554414670536e-05	0.00228266484972303	CUT3045
-0.548759580000316	7.22764710030424	32.3412747689702	3.15819478833943e-05	0.00228266484972303	CUT2549
0.549037013956093	6.71075725292336	32.3240146237066	3.16757457120156e-05	0.00228266484972303	NUT0426
1.16076394028963	4.80807359817016	32.2215564434953	3.22390293852513e-05	0.00230326015129869	XUT_13F-195
-0.628787770678638	6.30718830007855	32.1803271891695	3.24688655689683e-05	0.00230326015129869	YBR177C
0.607048583752001	6.60388426101571	31.8814407485531	3.41912003039706e-05	0.00240663642449653	YHL030W
-1.0042497438987	5.27557599741735	31.7658229374116	3.48848114653216e-05	0.00243656990850093	YBR212W
1.08301719947281	4.84206499034647	31.5516297217816	3.6212000429237e-05	0.00250996155646925	YMR013W-A
-5.04319270106259	6.17846478523063	35.1907485165141	3.76322336978396e-05	0.00257493633156522	YOL086W-A
-0.590491836637694	6.23406197506196	31.3192333257259	3.7716578424909e-05	0.00257493633156522	YJR058C
-5.71003744823086	8.37099272812114	35.1370417741332	3.97980538029386e-05	0.00269676364575136	CUT826
6.20904199888403	1.60397626415699	33.7475440673728	4.19370478528845e-05	0.00282065477410512	YEL072W
-1.02931507053508	5.28332927296209	30.4886146064211	4.36982183410717e-05	0.00291749869512449	YLL009C
6.59720676766865	1.47834879197673	37.7385605874133	4.53146542163768e-05	0.00300333620645767	XUT_5R-245
0.660311475130947	8.41323236229249	30.0469681860716	4.73084894620764e-05	0.00311276148054822	NUT1416
-1.07410387224214	4.8389120396284	29.8538654301897	4.8991470231805e-05	0.00320030611298409	YBL078C
-0.760944363629394	6.88584154529367	29.7994887552401	4.94774612251779e-05	0.00320896677089011	XUT_11R-209
0.687352214316761	5.87722177018431	29.6388642886876	5.09449928019364e-05	0.00322346425277936	NUT0515
-0.540579975658403	8.1563833329053	29.6264302365194	5.10606209280599e-05	0.00322346425277936	YLR309C
-0.484431535216018	6.78254108337908	29.6142407657705	5.11742611280242e-05	0.00322346425277936	YDL207W
0.801212808055977	7.30946373166966	29.5932313336041	5.13707963272083e-05	0.00322346425277936	NUT1387
-0.528602462502431	6.97773566972159	29.5820194885986	5.14760260631066e-05	0.00322346425277936	CUT4439
0.76636657844249	5.14271140532357	29.509956896083	5.21581893613152e-05	0.003243810680827	XUT_15F-331
1.42609621318109	4.10746999417134	29.421636894036	5.30081529999964e-05	0.00326668285103578	CUT427
0.573632291096283	7.18784933402464	29.3972591549399	5.3245491404548e-05	0.00326668285103578	YDL070W
0.690008036809141	8.79903813408194	29.0660349939981	5.65915575779763e-05	0.0034486667302552	NUT0738
-0.658607364455797	6.72868810771206	28.9237452872307	5.81010864899702e-05	0.0035170524355262	YLR051C
1.14862184971682	5.82782249383761	28.8350334008449	5.90651114531735e-05	0.00353697344514865	YPR193C
-7.3947528965294	2.4128352409502	28.8116771396294	5.93219042374688e-05	0.00353697344514865	NUT1281
-0.834961400828738	6.14597016854628	28.7866211471614	5.95987816197955e-05	0.00353697344514865	YPR100W
1.17216771136076	4.29401197616355	28.2090851963318	6.64016619791735e-05	0.00391511097903179	YJL120W
-0.768804478436824	6.50448509520053	27.9743817724637	6.94124663233608e-05	0.00402830945966452	NUT1314
7.09643468660114	1.98754677764202	34.4329683333093	6.96110956874887e-05	0.00402830945966452	CUT426
1.08677436630634	4.23282629490476	27.9561659302994	6.96524873532301e-05	0.00402830945966452	YOR082C
1.59395988478831	4.58979357935801	27.8799341040959	7.066713326158e-05	0.00406112386085536	NUT0752
-1.09660033233315	4.36817382086185	27.7173649142989	7.28869357497337e-05	0.00413718375773358	SUT750
1.78817571223164	3.09755348203554	27.7162867883236	7.29019164358339e-05	0.00413718375773358	XUT_7F-368
1.2788057524256	4.63907572870405	27.6045043656295	7.44741046532236e-05	0.00420015447361038	YHR131C
-0.737444596702361	6.02511746882194	27.4526756965935	7.66709620268138e-05	0.00426664998803355	CUT912
-0.95184985629139	5.87202517730804	27.4058994275364	7.73623982587274e-05	0.00426664998803355	YPL141C
-1.29236643560633	4.26135930283282	27.3742615115258	7.78340380895108e-05	0.00426664998803355	YBR282W
1.81215090712616	3.56894804831509	27.3457991718913	7.82611028333602e-05	0.00426664998803355	CUT600
-0.649485577280758	5.89463946373398	27.3390365035093	7.83629607211164e-05	0.00426664998803355	YNL283C
-0.836660183162272	5.28686506439034	27.3317730575622	7.84725273129519e-05	0.00426664998803355	YML053C
1.10824259832127	7.91529733565305	26.9854179469645	8.39027624576603e-05	0.0045347445423545	NUT0554
-0.802682928935841	5.84679651299259	26.7372699454033	8.80532834154589e-05	0.00473091013853472	YLR079W
-0.732536836970699	8.23747818408009	26.6049147471726	9.03611697021113e-05	0.00482634953467747	YHR146W
-1.61228147426744	3.91466520110775	26.5543387155574	9.12609717053306e-05	0.00484590422856375	XUT_4F-707
2.50472568374862	3.47141466139083	32.3735579859838	9.24353851511864e-05	0.00487972847193472	CUT486
4.72248029962268	2.00944780340555	32.2659261625035	9.38502309691977e-05	0.00492578090867234	XUT_6R-82
1.63795076619542	3.91620716255883	26.1288568810026	9.92428578591314e-05	0.00512834053874687	CUT672
0.843497993489611	6.08372043904955	26.1124186119804	9.95666230898977e-05	0.00512834053874687	CUT4397
1.6284955891341	3.94240882322157	31.8412189913077	9.96847444887009e-05	0.00512834053874687	CUT365
1.53679781374586	4.74751269097403	28.3810800308684	9.99687527927529e-05	0.00512834053874687	XUT_10F-86
0.752088613735456	6.38769811239308	26.0542492471	0.000100721894096397	0.00513794830559149	SUT189
1.62400894154895	3.40519337975686	26.0172667599302	0.000101464221561647	0.00514690017754054	YMR194C-A
2.25707113735919	4.25093296947249	25.9272806588723	0.000103296300296366	0.00521072448161666	YOL114C
6.92063165682455	1.66518474705218	36.7573854437329	0.000108622159060654	0.0054491116258052	YHR116W
-0.748372502303764	5.49214991205712	25.597526153772	0.000110335187002247	0.00550463460428791	XUT_5R-81
-0.58150552739058	6.66248681125784	25.5278243377013	0.000111891174608748	0.00555175882758159	YER093C
-0.99309447851989	4.95729026699503	25.3995125086189	0.000114820519865037	0.00566614304551379	YBR258C
1.10841690249685	4.28268615886587	25.2565887460363	0.000118185479709513	0.00571579555690641	YNL172W
1.22392435953413	5.4077665584627	25.2387047427077	0.000118614290924184	0.00571579555690641	YOR396W
1.22387775151777	5.40774312829078	25.2372629411877	0.000118648937688593	0.00571579555690641	YLR467W
1.22375064556692	5.40767140262079	25.2343071793876	0.0001187200008043	0.00571579555690641	YDR545W
-0.779275040222611	6.09579095278539	25.2237521384118	0.000118974158618426	0.00571579555690641	YBR122C
0.806448626185158	6.90497224547001	25.1034923171864	0.000121913559796624	0.0058261848576492	NUT0693
0.592435086474372	5.47713724066672	24.8393668321354	0.000128660548483296	0.00610523128969376	XUT_15R-19
1.42180911001287	4.63245267683093	26.9231055671093	0.000129097401720397	0.00610523128969376	CUT243
-0.764825966944971	6.57651598935583	24.622170428815	0.00013452438956495	0.00632891946761526	YCR020W-B
0.543513695710855	6.2663632656563	24.5839904232759	0.000135585936522218	0.00633640189438807	XUT_4F-87
0.829440840126888	5.42859786623934	24.5663668062044	0.000136079115573312	0.00633640189438807	YBR208C
0.622687598267105	6.34573732141825	24.4590829768344	0.000139125240279634	0.00641844985985651	NUT0869
-0.729412403544736	5.70223399438017	24.3761693090774	0.000141532010185535	0.00641844985985651	YDR469W
1.56803340548874	3.58706130180836	24.3441064114245	0.000142475244724838	0.00641844985985651	YLL038C
-0.509152101233974	6.43228659708036	24.330563754945	0.000142875768908539	0.00641844985985651	YLR155C
-0.509152101233974	6.43228659708036	24.330563754945	0.000142875768908539	0.00641844985985651	YLR160C
-0.509152101237021	6.43228760778567	24.3302849797433	0.000142884026983675	0.00641844985985651	YLR158C
-0.509152101281426	6.43230232879589	24.3292244871299	0.0001429154465493	0.00641844985985651	YLR157C
-0.455153182107314	6.69098287031258	24.3096702820637	0.000143496180787541	0.00641844985985651	YIL035C
1.37171993983007	3.95376681576698	24.1981346528815	0.000146859836967934	0.00653670254739627	CUT095
1.85827683792852	4.26308952782468	24.1280670768378	0.000153488066710955	0.00679839827188034	CUT840
1.34433572272077	5.86116378726958	24.1359889089173	0.000156545949774189	0.00689749957844799	XUT_12F-347
0.746814754482022	7.01280839716196	23.867904013215	0.000157350638613601	0.00689749957844799	NUT0488
0.970400056666808	4.29322500321963	23.8481507483484	0.000158004395629646	0.00689749957844799	YJL132W
0.546204556583192	7.42584188946543	23.7780530007351	0.000160349149315573	0.00693412289941141	NUT1420
0.747383037994996	7.36347049333611	23.7774145708925	0.00016037068379696	0.00693412289941141	NUT1124
1.38581586706531	3.64364717323052	23.7344726263482	0.000161826630145785	0.00696391375224517	XUT_14R-327
0.849254482827659	7.25963392607593	23.6908366993572	0.000163321359332369	0.0069704191319937	YAR042W
0.549283390322097	8.24830860905614	23.6852706656031	0.000163513136025843	0.0069704191319937	NUT0550
-0.822722197696733	6.62493234411293	23.6171270013947	0.000165881670472774	0.00703834377519995	CUT3708
-1.00648560562637	4.86024241169923	23.5436527580547	0.000168478836230316	0.00711529224637801	YOR143C
0.841820278369377	7.37900633348693	23.5188063271374	0.000169367435465165	0.00711642767538885	YBL003C
-0.674929128344226	6.65267007140958	23.4675953674886	0.000171215612609113	0.00711642767538885	YDR529C
-0.886283133812959	5.16063225358095	23.4627398028887	0.000171392022044392	0.00711642767538885	YKR085C
1.20783687498519	4.76681201526942	23.4439314563062	0.000172077288645071	0.00711642767538885	CUT617
1.07616572571869	5.39787223129993	23.4344348909204	0.000172424459095325	0.00711642767538885	SUT372
0.561894663029882	6.3127731846539	23.3114665647359	0.000176991786650468	0.00724639945661569	YMR205C
4.44381876909268	3.02715619257127	29.0306468634628	0.000177169678344569	0.00724639945661569	CUT3140
3.77637316569632	2.69706274722223	27.8434812674807	0.000181469282918468	0.00735848724654819	XUT_11F-153
1.90317100786181	5.37524702292715	23.3673777747417	0.00018153096291044	0.00735848724654819	NUT1348
1.17584555914422	3.4636182028131	23.0933958791545	0.000185430213241286	0.00748313927213722	YOL158C
-0.676056761244448	6.7183883102107	22.8348240034247	0.000196028218519709	0.00787582400070337	NUT1038
1.42493526303447	4.16165052964538	22.7985515197056	0.000197568715191561	0.00790274860766245	YFL007W
0.94632570894496	4.05121936836001	22.773894903978	0.00019862366205882	0.00791010022585127	CUT248
0.884051154425881	4.80620394359353	22.6722589608162	0.000203039645902594	0.00803778695799199	NUT1140
-0.530047607390167	6.15513700483928	22.6595327412411	0.000203600330433718	0.00803778695799199	YGR075C
-0.560559832770126	6.07210467327978	22.4950632975206	0.000211005435543105	0.00829406647069867	YPR180W
-0.676471294745542	7.00425429282847	22.436543688216	0.000213712969325969	0.00834438011061901	YPR103W
1.43446016506887	3.2991111045451	22.4277454375279	0.000214123410327558	0.00834438011061901	CUT170
-0.821223495804024	4.84538790510367	22.3802405648373	0.000216354910914857	0.00839531021840557	YDR319C
0.682235223587159	5.40953596853251	22.3578156046429	0.000217417388910481	0.00840063783534964	NUT1064
2.20678024554336	2.19525018849645	24.0578768431754	0.000219611467726745	0.00844264249823985	CUT307
-0.808171535107968	4.90571551786225	22.2962606223901	0.000220364126881371	0.00844264249823985	YBR120C
-0.535614182522512	6.69777246829077	22.2504776316053	0.000222584989882169	0.00849189793331972	CUT2342
2.09479099614822	1.94547508190646	22.1015779479565	0.000229983958317031	0.00871930106562416	YLR100W
2.69864370429663	3.87864388509971	22.0920627196933	0.000230466107461432	0.00871930106562416	CUT709
-0.810472919750611	4.68025681984933	21.9031387042777	0.000240278673611171	0.0090289277505951	NUT0574
-0.591831523018342	6.11594069957917	21.8823199933279	0.000241388450257599	0.0090289277505951	NUT1206
-0.89314094918122	5.23864893533496	21.8762623763003	0.000241712444505655	0.0090289277505951	YDR540C
0.536494542755985	8.46192780437131	21.8592017340658	0.00024262757391467	0.0090289277505951	NUT0737
-0.576659781882063	6.16614371728282	21.5250529595547	0.000261361455185403	0.00965677780588623	YPR187W
1.08880143457908	4.56344128736549	21.5205232328437	0.000261626359058151	0.00965677780588623	YEL074W
1.37506901017992	6.78801923970005	22.0629513253985	0.000268010167425569	0.00980751831445416	YLR349W
1.29882019863053	6.14417049047576	21.430672853745	0.000269576557288046	0.00980751831445416	CUT507
0.833625503942452	4.57463812558017	21.3746776906781	0.00027031927814524	0.00980751831445416	YLR055C
0.686271590081319	9.17830537051947	21.363959507544	0.000270970835744711	0.00980751831445416	NUT1166
0.919586321181544	4.9542744235994	21.3616590000961	0.00027111091375859	0.00980751831445416	XUT_2F-190
1.69690810338015	3.88564710981871	21.3112885200138	0.00027419850003164	0.00987985071542576	CUT702
1.36587716567276	3.43856472018512	22.8602120025445	0.000277664351070182	0.00996518698702471	CUT762
1.52754853095913	4.26015434023492	21.1896250445335	0.000281820777334106	0.0100745380243846	XUT_4F-303
0.671805597183511	9.97703110298505	21.15136631528	0.000284266785244261	0.010114043148686	YLR342W
-0.552168254239379	6.91743236545916	21.137586222056	0.000285153639434319	0.010114043148686	YBL071C
-0.554394685398252	5.69626758648612	21.1072819874809	0.00028711492597488	0.0101439825986456	YOR215C
1.07138436969549	6.86327209164793	21.1762565169456	0.000289227742212209	0.0101790228654529	NUT0692
3.29440596587957	1.83358540122798	21.0549554878305	0.000290537345662605	0.0101856335853917	CUT116
0.634668027201114	6.87127113681622	21.0361768579034	0.000291776742920294	0.0101897416373703	NUT0607
1.39980951709628	5.19001817947153	21.1029663823483	0.000294581270889612	0.0102482679681137	CUT669
-1.19710770466502	5.45267878671224	20.8433714311312	0.000304852200530519	0.0105651067970119	YML009C
-0.580504309206416	6.46149348267639	20.7969434916038	0.00030809851810434	0.0106370134767582	NUT0593
0.842073886951769	6.05604849215559	20.7503645644464	0.000311394554635528	0.0107100854397371	XUT_7R-365
-0.601604518971158	5.86903303925753	20.6986291805869	0.00031510209289673	0.0107967056735936	YDR316W
3.79613003584673	4.65231350584917	21.3324685777887	0.000324007759559676	0.0109884694761639	NUT0498
-1.00736258579079	4.89953413348516	20.5582835629375	0.000325412544354237	0.0109884694761639	YKL061W
0.775571664852628	6.27645411406535	20.542421159859	0.000326601574064225	0.0109884694761639	YBR218C
1.55539456164642	4.68553188933895	20.5405839992143	0.000326739601559464	0.0109884694761639	SUT161
2.3029694414702	4.17559620843132	22.0370225091544	0.000327765033292516	0.0109884694761639	XUT_13F-3
0.8024127981651	5.82765956141345	20.5243805792803	0.000327959826876698	0.0109884694761639	NUT0656
-0.786006902359887	4.93176428939741	20.4875255746107	0.00033075440729536	0.0110413603611833	YDR041W
0.799724865314525	8.83318824766226	20.45592308037	0.000333172072593104	0.0110436778927596	XUT_15F-14
1.51961487020748	3.51753508514399	20.4548259887628	0.000333256359318958	0.0110436778927596	NUT0771
0.665393869811164	6.09156900159199	20.420716506243	0.000335888918230141	0.0110904413728352	NUT0531
2.12829924159261	3.88612849008333	22.0475818491821	0.000341475578830008	0.0112263129394728	CUT3686
3.51075450819197	2.83837555729281	23.9936400379555	0.000343714435574428	0.0112263129394728	CUT261
-0.651283737681122	5.81782303880331	20.295720108775	0.00034573818862055	0.0112263129394728	CUT3946
0.927426808399212	4.55756378503094	20.2860743229078	0.000346511655839276	0.0112263129394728	NUT0778
-0.832455572306995	6.1986638584563	20.2790255037765	0.000347078112050549	0.0112263129394728	YBR257W
